# Generation	mean_fitness
234	23.242
235	23.342
236	23.173
237	23.477
238	23.331
239	23.415
240	23.512
241	23.68
242	23.496
243	23.621
244	23.499
245	23.371
246	23.546
247	23.461
248	23.219
249	23.14
250	23.448
251	23.511
252	23.695
253	23.557
254	23.782
255	23.711
256	23.709
257	23.514
258	23.598
259	23.581
260	23.63
261	23.855
262	23.689
263	23.69
264	23.631
265	23.441
266	23.394
267	23.794
268	23.922
269	23.882
270	24.108
271	23.937
272	24.101
273	24.273
274	23.866
275	24.097
276	24.047
277	24.194
278	24.274
279	24.123
280	24.057
281	23.783
282	23.811
283	23.764
284	23.867
285	23.935
286	23.813
287	23.613
288	23.787
289	23.78
290	23.993
291	24.125
292	24.241
293	24.118
294	24.098
295	24.182
296	24.335
297	24.33
298	24.372
299	24.593
300	24.559
301	24.384
302	24.577
303	24.5
304	24.582
305	24.319
306	24.438
307	24.39
308	24.064
309	24.065
310	24.274
311	24.444
312	24.36
313	24.342
314	24.156
315	24.353
316	24.294
317	24.331
318	24.43
319	24.432
320	24.811
321	24.577
322	24.688
323	24.813
324	24.698
325	24.742
326	24.713
327	24.499
328	24.558
329	24.569
330	24.872
331	25.03
332	25.075
333	24.94
334	25.056
335	25.031
336	25.221
337	25.108
338	25.082
339	25.099
340	24.934
341	25.088
342	25.095
343	25.073
344	25.301
345	25.189
346	25.291
347	25.427
348	25.467
349	25.501
350	25.513
351	25.512
352	25.455
353	25.754
354	25.62
355	25.669
356	25.541
357	25.586
358	25.452
359	25.371
360	25.355
361	25.378
362	25.36
363	25.443
364	25.706
365	25.78
366	25.871
367	25.833
368	25.683
369	25.616
370	25.574
371	25.529
372	25.69
373	25.949
374	26.015
375	25.903
376	25.767
377	25.881
378	25.923
379	25.987
380	25.944
381	25.78
382	25.902
383	26.004
384	25.991
385	25.951
386	26.011
387	26.067
388	25.976
389	25.828
390	25.721
391	25.826
392	25.984
393	25.957
394	25.904
395	25.999
396	26.196
397	26.157
398	26.21
399	26.09
400	25.955
401	25.954
402	25.827
403	25.929
404	26.009
405	26.172
406	26.164
407	26.167
408	26.227
409	26.462
410	26.368
411	26.516
412	26.578
413	26.648
414	26.556
415	26.601
416	26.643
417	26.5
418	26.474
419	26.649
420	26.511
421	26.482
422	26.42
423	26.335
424	26.353
425	26.409
426	26.387
427	26.527
428	26.518
429	26.516
430	26.618
431	26.825
432	26.861
433	27.013
434	26.863
435	26.897
436	26.751
437	26.916
438	26.933
439	26.855
440	26.785
441	26.764
442	26.682
443	26.729
444	26.876
445	26.999
446	26.831
447	27.02
448	27.055
449	26.962
450	27.187
451	27.168
452	27.176
453	27.255
454	27.078
455	27.058
456	27.009
457	27.076
458	27.122
459	27.148
460	27.161
461	27.357
462	27.301
463	27.27
464	27.366
465	27.213
466	27.31
467	27.369
468	27.397
469	27.39
470	27.314
471	27.232
472	27.176
473	27.291
474	27.402
475	27.458
476	27.355
477	27.409
478	27.421
479	27.54
480	27.616
481	27.533
482	27.575
483	27.528
484	27.66
485	27.728
486	27.894
487	27.787
488	27.819
489	27.725
490	27.537
491	27.67
492	27.623
493	27.534
494	27.593
495	27.607
496	27.614
497	27.586
498	27.619
499	27.726
500	27.699
501	27.704
502	27.771
503	27.866
504	27.873
505	27.885
506	27.918
507	27.741
508	27.771
509	27.818
510	27.791
511	27.804
512	27.814
513	27.778
514	27.865
515	27.94
516	27.919
517	27.944
518	27.969
519	28.018
520	28.001
521	28.031
522	28.128
523	28.193
524	28.235
525	28.132
526	28.09
527	28.152
528	28.069
529	28.105
530	28.114
531	28.229
532	28.267
533	28.178
534	28.3
535	28.22
536	28.28
537	28.239
538	28.21
539	28.242
540	28.273
541	28.272
542	28.263
543	28.263
544	28.247
545	28.234
546	28.25
547	28.21
548	28.256
549	28.325
550	28.337
551	28.325
552	28.344
553	28.334
554	28.341
555	28.291
556	28.382
557	28.45
558	28.49
559	28.417
560	28.416
561	28.522
562	28.437
563	28.426
564	28.452
565	28.438
566	28.45
567	28.423
568	28.507
569	28.527
570	28.603
571	28.631
572	28.615
573	28.666
574	28.657
575	28.6
576	28.65
577	28.723
578	28.67
579	28.594
580	28.657
581	28.65
582	28.708
583	28.742
584	28.737
585	28.731
586	28.712
587	28.746
588	28.752
589	28.723
590	28.651
591	28.78
592	28.837
593	28.807
594	28.769
595	28.781
596	28.811
597	28.791
598	28.913
599	28.877
600	28.908
601	28.883
602	28.919
603	28.885
604	28.928
605	28.89
606	28.929
607	29.006
608	29.006
609	29.002
610	28.985
611	28.988
612	29.043
613	28.993
614	29.013
615	29.061
616	28.965
617	28.948
618	28.968
619	29.051
620	29.042
621	29.029
622	29.008
623	29.045
624	29.047
625	29.084
626	29.059
627	29.068
628	29.069
629	29.045
630	29.075
631	29.112
632	29.154
633	29.192
634	29.155
635	29.152
636	29.131
637	29.17
638	29.184
639	29.187
640	29.242
641	29.306
642	29.305
643	29.334
644	29.3
645	29.276
646	29.271
647	29.301
648	29.301
649	29.364
650	29.344
651	29.334
652	29.327
653	29.345
654	29.36
655	29.32
656	29.35
657	29.381
658	29.406
659	29.423
660	29.411
661	29.446
662	29.418
663	29.373
664	29.365
665	29.434
666	29.405
667	29.425
668	29.397
669	29.387
670	29.408
671	29.378
672	29.416
673	29.414
674	29.464
675	29.481
676	29.453
677	29.458
678	29.507
679	29.509
680	29.482
681	29.52
682	29.515
683	29.546
684	29.585
685	29.603
686	29.558
687	29.585
688	29.592
689	29.579
690	29.583
691	29.581
692	29.562
693	29.572
694	29.569
695	29.607
696	29.579
697	29.648
698	29.685
699	29.627
700	29.632
701	29.638
702	29.69
703	29.677
704	29.673
705	29.673
706	29.643
707	29.656
708	29.717
709	29.664
710	29.669
711	29.662
712	29.706
713	29.731
714	29.691
715	29.683
716	29.671
717	29.716
718	29.709
719	29.764
720	29.8
721	29.775
722	29.758
723	29.768
724	29.763
725	29.76
726	29.782
727	29.856
728	29.86
729	29.849
730	29.826
731	29.86
732	29.915
733	29.857
734	29.901
735	29.849
736	29.846
737	29.847
738	29.832
739	29.794
740	29.786
741	29.824
742	29.87
743	29.877
744	29.896
745	29.877
746	29.848
747	29.875
748	29.906
749	29.918
750	29.936
751	29.978
752	29.974
753	29.978
754	29.962
755	29.97
756	29.995
757	29.967
758	29.982
759	29.989
760	29.991
761	29.99
762	29.996
763	29.983
764	29.965
765	29.998
766	29.989
767	29.999
768	30.04
769	30.063
770	30.077
771	30.098
772	30.1
773	30.109
774	30.115
775	30.094
776	30.098
777	30.124
778	30.123
779	30.121
780	30.115
781	30.101
782	30.12
783	30.12
784	30.121
785	30.133
786	30.148
787	30.114
788	30.119
789	30.12
790	30.161
791	30.17
792	30.169
793	30.151
794	30.146
795	30.129
796	30.154
797	30.168
798	30.163
799	30.14
800	30.117
801	30.15
802	30.148
803	30.14
804	30.169
805	30.186
806	30.204
807	30.212
808	30.241
809	30.25
810	30.257
811	30.292
812	30.274
813	30.267
814	30.251
815	30.244
816	30.25
817	30.222
818	30.224
819	30.249
820	30.283
821	30.319
822	30.298
823	30.311
824	30.317
825	30.332
826	30.331
827	30.338
828	30.337
829	30.353
830	30.371
831	30.347
832	30.35
833	30.356
834	30.336
835	30.347
836	30.353
837	30.358
838	30.35
839	30.361
840	30.375
841	30.369
842	30.393
843	30.397
844	30.427
845	30.426
846	30.428
847	30.431
848	30.44
849	30.466
850	30.465
851	30.44
852	30.434
853	30.455
854	30.438
855	30.475
856	30.472
857	30.456
858	30.464
859	30.493
860	30.508
861	30.509
862	30.507
863	30.526
864	30.537
865	30.497
866	30.507
867	30.522
868	30.537
869	30.541
870	30.533
871	30.532
872	30.539
873	30.542
874	30.539
875	30.532
876	30.547
877	30.543
878	30.547
879	30.535
880	30.537
881	30.55
882	30.567
883	30.58
884	30.572
885	30.59
886	30.577
887	30.585
888	30.573
889	30.578
890	30.587
891	30.588
892	30.6
893	30.58
894	30.595
895	30.611
896	30.621
897	30.624
898	30.62
899	30.623
900	30.636
901	30.626
902	30.628
903	30.636
904	30.624
905	30.638
906	30.645
907	30.648
908	30.644
909	30.638
910	30.649
911	30.661
912	30.667
913	30.673
914	30.659
915	30.656
916	30.643
917	30.658
918	30.672
919	30.689
920	30.686
921	30.683
922	30.682
923	30.696
924	30.694
925	30.697
926	30.697
927	30.689
928	30.691
929	30.692
930	30.688
931	30.688
932	30.687
933	30.684
934	30.693
935	30.702
936	30.699
937	30.716
938	30.712
939	30.709
940	30.716
941	30.728
942	30.734
943	30.754
944	30.76
945	30.77
946	30.76
947	30.774
948	30.774
949	30.785
950	30.784
951	30.784
952	30.78
953	30.782
954	30.784
955	30.787
956	30.786
957	30.783
958	30.776
959	30.785
960	30.789
961	30.784
962	30.78
963	30.776
964	30.779
965	30.776
966	30.786
967	30.784
968	30.806
969	30.803
970	30.815
971	30.81
972	30.815
973	30.814
974	30.817
975	30.819
976	30.819
977	30.832
978	30.826
979	30.828
980	30.835
981	30.837
982	30.826
983	30.825
984	30.83
985	30.835
986	30.833
987	30.842
988	30.845
989	30.845
990	30.856
991	30.852
992	30.845
993	30.846
994	30.846
995	30.843
996	30.846
997	30.844
998	30.841
999	30.848
1000	30.852
1001	30.853
1002	30.852
1003	30.85
1004	30.86
1005	30.863
1006	30.867
1007	30.859
1008	30.87
1009	30.867
1010	30.863
1011	30.862
1012	30.872
1013	30.874
1014	30.874
1015	30.877
1016	30.875
1017	30.876
1018	30.875
1019	30.869
1020	30.875
1021	30.879
1022	30.884
1023	30.888
1024	30.892
1025	30.895
1026	30.897
1027	30.897
1028	30.895
1029	30.898
1030	30.892
1031	30.899
1032	30.897
1033	30.89
1034	30.895
1035	30.898
1036	30.905
1037	30.906
1038	30.902
1039	30.903
1040	30.905
1041	30.903
1042	30.906
1043	30.904
1044	30.904
1045	30.908
1046	30.913
1047	30.915
1048	30.918
1049	30.923
1050	30.924
1051	30.92
1052	30.924
1053	30.929
1054	30.933
1055	30.933
1056	30.938
1057	30.939
1058	30.937
1059	30.941
1060	30.939
1061	30.939
1062	30.937
1063	30.943
1064	30.943
1065	30.95
1066	30.952
1067	30.954
1068	30.95
1069	30.953
1070	30.952
1071	30.952
1072	30.948
1073	30.945
1074	30.948
1075	30.951
1076	30.952
1077	30.956
1078	30.957
1079	30.955
1080	30.953
1081	30.955
1082	30.957
1083	30.958
1084	30.957
1085	30.957
1086	30.959
1087	30.96
1088	30.963
1089	30.966
1090	30.964
1091	30.962
1092	30.963
1093	30.962
1094	30.963
1095	30.964
1096	30.961
1097	30.963
1098	30.965
1099	30.964
1100	30.963
1101	30.965
1102	30.963
1103	30.967
1104	30.969
1105	30.968
1106	30.968
1107	30.966
1108	30.967
1109	30.967
1110	30.967
1111	30.967
1112	30.968
1113	30.967
1114	30.965
1115	30.966
1116	30.967
1117	30.972
1118	30.971
1119	30.971
1120	30.971
1121	30.968
1122	30.968
1123	30.968
1124	30.968
1125	30.97
1126	30.971
1127	30.971
1128	30.971
1129	30.972
1130	30.972
1131	30.972
1132	30.971
1133	30.971
1134	30.97
1135	30.969
1136	30.97
1137	30.97
1138	30.971
1139	30.972
1140	30.973
1141	30.975
1142	30.974
1143	30.973
1144	30.974
1145	30.974
1146	30.974
1147	30.971
1148	30.973
1149	30.975
1150	30.975
1151	30.975
1152	30.976
1153	30.978
1154	30.978
1155	30.978
1156	30.978
1157	30.978
1158	30.977
1159	30.977
1160	30.977
1161	30.977
1162	30.975
1163	30.975
1164	30.974
1165	30.974
1166	30.974
1167	30.976
1168	30.975
1169	30.977
1170	30.977
1171	30.976
1172	30.976
1173	30.976
1174	30.977
1175	30.977
1176	30.977
1177	30.978
1178	30.978
1179	30.978
1180	30.978
1181	30.977
1182	30.977
1183	30.978
1184	30.978
1185	30.978
1186	30.978
1187	30.978
1188	30.978
1189	30.978
1190	30.978
1191	30.978
1192	30.978
1193	30.978
1194	30.978
1195	30.978
1196	30.978
1197	30.978
1198	30.979
1199	30.979
1200	30.979
1201	30.979
1202	30.979
1203	30.979
1204	30.979
1205	30.979
1206	30.979
1207	30.979
1208	30.979
1209	30.979
1210	30.979
1211	30.979
1212	30.979
1213	30.979
1214	30.979
1215	30.979
1216	30.979
1217	30.979
1218	30.979
1219	30.979
1220	30.979
1221	30.979
1222	30.979
1223	30.979
1224	30.979
1225	30.979
1226	30.979
1227	30.979
1228	30.979
1229	30.979
1230	30.979
1231	30.979
1232	30.979
1233	30.979
1234	30.979
1235	30.979
1236	30.979
1237	30.979
1238	30.979
1239	30.979
1240	30.979
1241	30.979
1242	30.978
1243	30.978
1244	30.978
1245	30.978
1246	30.978
1247	30.978
1248	30.978
1249	30.978
1250	30.978
1251	30.978
1252	30.978
1253	30.978
1254	30.978
1255	30.978
1256	30.978
1257	30.978
1258	30.978
1259	30.978
1260	30.978
1261	30.978
1262	30.978
1263	30.978
1264	30.978
1265	30.978
1266	30.978
1267	30.979
1268	30.979
1269	30.979
1270	30.979
1271	30.979
1272	30.979
1273	30.979
1274	30.979
1275	30.979
1276	30.979
1277	30.979
1278	30.979
1279	30.979
1280	30.979
1281	30.979
1282	30.979
1283	30.979
1284	30.979
1285	30.979
1286	30.979
1287	30.979
1288	30.979
1289	30.979
1290	30.979
1291	30.979
1292	30.979
1293	30.979
1294	30.979
1295	30.979
1296	30.979
1297	30.979
1298	30.979
1299	30.979
1300	30.979
1301	30.979
1302	30.979
1303	30.979
1304	30.979
1305	30.979
1306	30.979
1307	30.979
1308	30.979
1309	30.979
1310	30.979
1311	30.979
1312	30.979
1313	30.979
1314	30.979
1315	30.979
1316	30.979
1317	30.979
1318	30.979
1319	30.979
1320	30.979
1321	30.979
1322	30.979
1323	30.979
1324	30.979
1325	30.979
1326	30.979
1327	30.979
1328	30.979
1329	30.979
1330	30.979
1331	30.979
1332	30.979
1333	30.979
1334	30.979
1335	30.979
1336	30.979
1337	30.979
1338	30.979
1339	30.979
1340	30.979
1341	30.979
1342	30.979
1343	30.979
1344	30.979
1345	30.979
1346	30.979
1347	30.979
1348	30.979
1349	30.979
1350	30.979
1351	30.979
1352	30.979
1353	30.979
1354	30.979
1355	30.979
1356	30.979
1357	30.979
1358	30.979
1359	30.979
1360	30.979
1361	30.979
1362	30.979
1363	30.979
1364	30.979
1365	30.979
1366	30.979
1367	30.979
1368	30.979
1369	30.979
1370	30.979
1371	30.979
1372	30.979
1373	30.979
1374	30.979
1375	30.979
1376	30.979
1377	30.979
1378	30.979
1379	30.979
1380	30.979
1381	30.979
1382	30.979
1383	30.979
1384	30.979
1385	30.979
1386	30.979
1387	30.979
1388	30.979
1389	30.979
1390	30.979
1391	30.979
1392	30.979
1393	30.979
1394	30.979
1395	30.979
1396	30.979
1397	30.979
1398	30.979
1399	30.979
1400	30.979
1401	30.979
1402	30.979
1403	30.979
1404	30.979
1405	30.979
1406	30.979
1407	30.979
1408	30.979
1409	30.979
1410	30.979
1411	30.979
1412	30.979
1413	30.979
1414	30.979
1415	30.979
1416	30.979
1417	30.979
1418	30.979
1419	30.979
1420	30.979
1421	30.979
1422	30.979
1423	30.979
1424	30.979
1425	30.979
1426	30.979
1427	30.979
1428	30.979
1429	30.979
1430	30.979
1431	30.979
1432	30.979
1433	30.979
1434	30.979
1435	30.979
1436	30.979
1437	30.979
1438	30.979
1439	30.979
1440	30.979
1441	30.979
1442	30.979
1443	30.979
1444	30.979
1445	30.979
1446	30.979
1447	30.979
1448	30.979
1449	30.979
1450	30.979
1451	30.979
1452	30.979
1453	30.979
1454	30.979
1455	30.979
1456	30.979
1457	30.979
1458	30.979
1459	30.979
1460	30.979
1461	30.979
1462	30.979
1463	30.979
1464	30.979
1465	30.979
1466	30.979
1467	30.979
1468	30.979
1469	30.979
1470	30.979
1471	30.979
1472	30.979
1473	30.979
1474	30.979
1475	30.979
1476	30.979
1477	30.979
1478	30.979
1479	30.979
1480	30.979
1481	30.979
1482	30.979
1483	30.979
1484	30.979
1485	30.979
1486	30.979
1487	30.979
1488	30.979
1489	30.979
1490	30.979
1491	30.979
1492	30.979
1493	30.979
1494	30.979
1495	30.979
1496	30.979
1497	30.979
1498	30.979
1499	30.979
1500	30.979
1501	30.979
1502	30.979
1503	30.979
1504	30.979
1505	30.979
1506	30.979
1507	30.979
1508	30.979
1509	30.979
1510	30.979
1511	30.979
1512	30.979
1513	30.979
1514	30.979
1515	30.979
1516	30.979
1517	30.979
1518	30.979
1519	30.979
1520	30.979
1521	30.979
1522	30.979
1523	30.979
1524	30.979
1525	30.979
1526	30.979
1527	30.979
1528	30.979
1529	30.979
1530	30.979
1531	30.979
1532	30.979
1533	30.979
1534	30.979
1535	30.979
1536	30.979
1537	30.979
1538	30.979
1539	30.979
1540	30.979
1541	30.979
1542	30.979
1543	30.979
1544	30.979
1545	30.979
1546	30.979
1547	30.979
1548	30.979
1549	30.979
1550	30.979
1551	30.979
1552	30.979
1553	30.979
1554	30.979
1555	30.979
1556	30.979
1557	30.979
1558	30.979
1559	30.979
1560	30.979
1561	30.979
1562	30.979
1563	30.979
1564	30.979
1565	30.979
1566	30.979
1567	30.979
1568	30.979
1569	30.979
1570	30.979
1571	30.979
1572	30.979
1573	30.979
1574	30.979
1575	30.979
1576	30.979
1577	30.979
1578	30.979
1579	30.979
1580	30.979
1581	30.979
1582	30.979
1583	30.979
1584	30.979
1585	30.979
1586	30.979
1587	30.979
1588	30.979
1589	30.979
1590	30.979
1591	30.979
1592	30.979
1593	30.979
1594	30.979
1595	30.979
1596	30.979
1597	30.979
1598	30.979
1599	30.979
1600	30.979
1601	30.979
1602	30.979
1603	30.979
1604	30.979
1605	30.979
1606	30.979
1607	30.979
1608	30.979
1609	30.979
1610	30.979
1611	30.979
1612	30.979
1613	30.979
1614	30.979
1615	30.979
1616	30.979
1617	30.979
1618	30.979
1619	30.979
1620	30.979
1621	30.979
1622	30.979
1623	30.979
1624	30.979
1625	30.979
1626	30.979
1627	30.979
1628	30.979
1629	30.979
1630	30.979
1631	30.979
1632	30.979
1633	30.979
1634	30.979
1635	30.979
1636	30.979
1637	30.979
1638	30.979
1639	30.979
1640	30.979
1641	30.979
1642	30.979
1643	30.979
1644	30.979
1645	30.979
1646	30.979
1647	30.979
1648	30.979
1649	30.979
1650	30.979
1651	30.979
1652	30.979
1653	30.979
1654	30.979
1655	30.979
1656	30.979
1657	30.979
1658	30.979
1659	30.979
1660	30.979
1661	30.979
1662	30.979
1663	30.979
1664	30.979
1665	30.979
1666	30.979
1667	30.979
1668	30.979
1669	30.979
1670	30.979
1671	30.979
1672	30.979
1673	30.979
1674	30.979
1675	30.979
1676	30.979
1677	30.979
1678	30.979
1679	30.979
1680	30.979
1681	30.979
1682	30.979
1683	30.979
1684	30.979
1685	30.979
1686	30.979
1687	30.979
1688	30.979
1689	30.979
1690	30.979
1691	30.979
1692	30.979
1693	30.979
1694	30.979
1695	30.979
1696	30.979
1697	30.979
1698	30.979
1699	30.979
1700	30.979
1701	30.979
1702	30.979
1703	30.979
1704	30.979
1705	30.979
1706	30.979
1707	30.979
1708	30.979
1709	30.979
1710	30.979
1711	30.979
1712	30.979
1713	30.979
1714	30.979
1715	30.979
1716	30.979
1717	30.979
1718	30.979
1719	30.979
1720	30.979
1721	30.979
1722	30.979
1723	30.979
1724	30.979
1725	30.979
1726	30.979
1727	30.979
1728	30.979
1729	30.979
1730	30.979
1731	30.979
1732	30.979
1733	30.979
1734	30.979
1735	30.979
1736	30.979
1737	30.979
1738	30.979
1739	30.979
1740	30.979
1741	30.979
1742	30.979
1743	30.979
1744	30.979
1745	30.979
1746	30.979
1747	30.979
1748	30.979
1749	30.979
1750	30.979
1751	30.979
1752	30.979
1753	30.979
1754	30.979
1755	30.979
1756	30.979
1757	30.979
1758	30.979
1759	30.979
1760	30.979
1761	30.979
1762	30.979
1763	30.979
1764	30.979
1765	30.979
1766	30.979
1767	30.979
1768	30.979
1769	30.979
1770	30.979
1771	30.979
1772	30.979
1773	30.979
1774	30.979
1775	30.979
1776	30.979
1777	30.979
1778	30.979
1779	30.979
1780	30.979
1781	30.979
1782	30.979
1783	30.979
1784	30.979
1785	30.979
1786	30.979
1787	30.979
1788	30.979
1789	30.979
1790	30.979
1791	30.979
1792	30.979
1793	30.979
1794	30.979
1795	30.979
1796	30.979
1797	30.979
1798	30.979
1799	30.979
1800	30.979
1801	30.979
1802	30.979
1803	30.979
1804	30.979
1805	30.979
1806	30.979
1807	30.979
1808	30.979
1809	30.979
1810	30.979
1811	30.979
1812	30.979
1813	30.979
1814	30.979
1815	30.979
1816	30.979
1817	30.979
1818	30.979
1819	30.979
1820	30.979
1821	30.979
1822	30.979
1823	30.979
1824	30.979
1825	30.979
1826	30.979
1827	30.979
1828	30.979
1829	30.979
1830	30.979
1831	30.979
1832	30.979
1833	30.979
1834	30.979
1835	30.979
1836	30.979
1837	30.979
1838	30.979
1839	30.979
1840	30.979
1841	30.979
1842	30.979
1843	30.979
1844	30.979
1845	30.979
1846	30.979
1847	30.979
1848	30.979
1849	30.979
1850	30.979
1851	30.979
1852	30.979
1853	30.979
1854	30.979
1855	30.979
1856	30.979
1857	30.979
1858	30.979
1859	30.979
1860	30.979
1861	30.979
1862	30.979
1863	30.979
1864	30.979
1865	30.979
1866	30.979
1867	30.979
1868	30.979
1869	30.979
1870	30.979
1871	30.979
1872	30.979
1873	30.979
1874	30.979
1875	30.979
1876	30.979
1877	30.979
1878	30.979
1879	30.979
1880	30.979
1881	30.979
1882	30.979
1883	30.979
1884	30.979
1885	30.979
1886	30.979
1887	30.979
1888	30.979
1889	30.979
1890	30.979
1891	30.979
1892	30.979
1893	30.979
1894	30.979
1895	30.979
1896	30.979
1897	30.979
1898	30.979
1899	30.979
1900	30.979
1901	30.979
1902	30.979
1903	30.979
1904	30.979
1905	30.979
1906	30.979
1907	30.979
1908	30.979
1909	30.979
1910	30.979
1911	30.979
1912	30.979
1913	30.979
1914	30.979
1915	30.979
1916	30.979
1917	30.979
1918	30.979
1919	30.979
1920	30.979
1921	30.979
1922	30.979
1923	30.979
1924	30.979
1925	30.979
1926	30.979
1927	30.979
1928	30.979
1929	30.979
1930	30.979
1931	30.979
1932	30.979
1933	30.979
1934	30.979
1935	30.979
1936	30.979
1937	30.979
1938	30.979
1939	30.979
1940	30.979
1941	30.979
1942	30.979
1943	30.979
1944	30.979
1945	30.979
1946	30.979
1947	30.979
1948	30.979
1949	30.979
1950	30.979
1951	30.979
1952	30.979
1953	30.979
1954	30.979
1955	30.979
1956	30.979
1957	30.979
1958	30.979
1959	30.979
1960	30.979
1961	30.979
1962	30.979
1963	30.979
1964	30.979
1965	30.979
1966	30.979
1967	30.979
1968	30.979
1969	30.979
1970	30.979
1971	30.979
1972	30.979
1973	30.979
1974	30.979
1975	30.979
1976	30.979
1977	30.979
1978	30.979
1979	30.979
1980	30.979
1981	30.979
1982	30.979
1983	30.979
1984	30.979
1985	30.979
1986	30.979
1987	30.979
1988	30.979
1989	30.979
1990	30.979
1991	30.979
1992	30.979
1993	30.979
1994	30.979
1995	30.979
1996	30.979
1997	30.979
1998	30.979
1999	30.979
