# Generation	mean_fitness
500	27.267
501	27.329
502	27.437
503	27.41
504	27.384
505	27.416
506	27.488
507	27.481
508	27.483
509	27.435
510	27.546
511	27.44
512	27.452
513	27.491
514	27.313
515	27.447
516	27.541
517	27.487
518	27.516
519	27.49
520	27.433
521	27.489
522	27.524
523	27.532
524	27.463
525	27.488
526	27.53
527	27.403
528	27.574
529	27.57
530	27.586
531	27.638
532	27.745
533	27.814
534	27.801
535	27.658
536	27.714
537	27.66
538	27.736
539	27.834
540	27.892
541	27.884
542	27.74
543	27.782
544	27.837
545	27.832
546	27.731
547	27.851
548	27.825
549	27.807
550	27.886
551	27.932
552	27.967
553	27.999
554	28.038
555	28.064
556	28.08
557	28.024
558	28.065
559	28.145
560	28.134
561	28.14
562	28.156
563	28.109
564	28.176
565	28.109
566	28.076
567	28.074
568	28.144
569	28.213
570	28.141
571	28.077
572	28.185
573	28.182
574	28.276
575	28.239
576	28.209
577	28.173
578	28.162
579	28.327
580	28.353
581	28.391
582	28.357
583	28.377
584	28.386
585	28.412
586	28.401
587	28.39
588	28.395
589	28.338
590	28.381
591	28.388
592	28.42
593	28.43
594	28.403
595	28.47
596	28.5
597	28.501
598	28.487
599	28.43
600	28.463
601	28.534
602	28.535
603	28.507
604	28.59
605	28.533
606	28.542
607	28.527
608	28.55
609	28.66
610	28.624
611	28.613
612	28.642
613	28.626
614	28.694
615	28.654
616	28.685
617	28.824
618	28.831
619	28.794
620	28.77
621	28.821
622	28.834
623	28.865
624	28.94
625	28.942
626	28.886
627	28.919
628	28.93
629	28.887
630	28.94
631	28.951
632	28.915
633	28.804
634	28.894
635	28.834
636	28.957
637	28.942
638	28.968
639	28.946
640	29
641	28.982
642	28.987
643	29.027
644	29.027
645	29.113
646	29.016
647	29.061
648	29.059
649	29.15
650	29.208
651	29.209
652	29.187
653	29.186
654	29.151
655	29.133
656	29.179
657	29.204
658	29.209
659	29.159
660	29.204
661	29.163
662	29.22
663	29.222
664	29.295
665	29.231
666	29.192
667	29.175
668	29.232
669	29.235
670	29.243
671	29.275
672	29.272
673	29.279
674	29.28
675	29.266
676	29.328
677	29.318
678	29.317
679	29.273
680	29.27
681	29.342
682	29.358
683	29.44
684	29.418
685	29.341
686	29.344
687	29.323
688	29.334
689	29.374
690	29.423
691	29.419
692	29.393
693	29.449
694	29.425
695	29.43
696	29.423
697	29.415
698	29.448
699	29.473
700	29.484
701	29.477
702	29.545
703	29.57
704	29.591
705	29.551
706	29.585
707	29.585
708	29.574
709	29.522
710	29.514
711	29.52
712	29.537
713	29.547
714	29.534
715	29.561
716	29.57
717	29.589
718	29.553
719	29.595
720	29.577
721	29.615
722	29.658
723	29.666
724	29.658
725	29.634
726	29.606
727	29.618
728	29.634
729	29.697
730	29.716
731	29.686
732	29.697
733	29.698
734	29.707
735	29.727
736	29.715
737	29.732
738	29.784
739	29.79
740	29.786
741	29.769
742	29.823
743	29.761
744	29.751
745	29.778
746	29.812
747	29.825
748	29.831
749	29.838
750	29.805
751	29.824
752	29.867
753	29.92
754	29.886
755	29.861
756	29.895
757	29.886
758	29.918
759	29.874
760	29.893
761	29.941
762	29.968
763	29.979
764	29.967
765	29.978
766	30.005
767	29.981
768	29.944
769	29.926
770	29.952
771	29.963
772	30
773	30.001
774	30.003
775	30.001
776	30.031
777	30.04
778	30.051
779	30.059
780	30.058
781	30.046
782	30.065
783	30.063
784	30.086
785	30.093
786	30.108
787	30.094
788	30.069
789	30.082
790	30.087
791	30.12
792	30.136
793	30.124
794	30.143
795	30.119
796	30.094
797	30.123
798	30.12
799	30.11
800	30.102
801	30.12
802	30.146
803	30.164
804	30.161
805	30.161
806	30.173
807	30.195
808	30.21
809	30.217
810	30.174
811	30.165
812	30.198
813	30.201
814	30.198
815	30.208
816	30.24
817	30.229
818	30.237
819	30.232
820	30.203
821	30.221
822	30.224
823	30.265
824	30.242
825	30.24
826	30.223
827	30.237
828	30.247
829	30.281
830	30.261
831	30.276
832	30.276
833	30.257
834	30.285
835	30.279
836	30.275
837	30.286
838	30.285
839	30.317
840	30.306
841	30.312
842	30.294
843	30.309
844	30.331
845	30.336
846	30.322
847	30.348
848	30.355
849	30.347
850	30.346
851	30.34
852	30.342
853	30.346
854	30.332
855	30.337
856	30.331
857	30.343
858	30.37
859	30.371
860	30.389
861	30.368
862	30.387
863	30.393
864	30.376
865	30.391
866	30.411
867	30.408
868	30.412
869	30.407
870	30.4
871	30.396
872	30.405
873	30.394
874	30.392
875	30.411
876	30.409
877	30.421
878	30.429
879	30.416
880	30.431
881	30.457
882	30.478
883	30.478
884	30.489
885	30.492
886	30.485
887	30.488
888	30.493
889	30.488
890	30.491
891	30.501
892	30.501
893	30.49
894	30.484
895	30.504
896	30.514
897	30.509
898	30.517
899	30.514
900	30.504
901	30.498
902	30.504
903	30.506
904	30.511
905	30.526
906	30.53
907	30.511
908	30.527
909	30.553
910	30.537
911	30.527
912	30.535
913	30.554
914	30.563
915	30.569
916	30.589
917	30.574
918	30.588
919	30.59
920	30.594
921	30.592
922	30.579
923	30.575
924	30.573
925	30.56
926	30.572
927	30.588
928	30.597
929	30.59
930	30.584
931	30.59
932	30.587
933	30.59
934	30.592
935	30.583
936	30.585
937	30.591
938	30.581
939	30.592
940	30.609
941	30.606
942	30.608
943	30.62
944	30.624
945	30.627
946	30.626
947	30.622
948	30.625
949	30.627
950	30.637
951	30.636
952	30.634
953	30.637
954	30.641
955	30.648
956	30.648
957	30.659
958	30.646
959	30.639
960	30.649
961	30.655
962	30.654
963	30.664
964	30.664
965	30.667
966	30.67
967	30.665
968	30.676
969	30.675
970	30.677
971	30.673
972	30.676
973	30.684
974	30.685
975	30.688
976	30.69
977	30.682
978	30.692
979	30.683
980	30.685
981	30.695
982	30.694
983	30.695
984	30.697
985	30.686
986	30.681
987	30.682
988	30.684
989	30.675
990	30.677
991	30.684
992	30.686
993	30.686
994	30.687
995	30.695
996	30.692
997	30.694
998	30.693
999	30.695
1000	30.696
1001	30.703
1002	30.703
1003	30.705
1004	30.702
1005	30.704
1006	30.71
1007	30.712
1008	30.711
1009	30.71
1010	30.708
1011	30.719
1012	30.707
1013	30.711
1014	30.713
1015	30.718
1016	30.719
1017	30.728
1018	30.726
1019	30.733
1020	30.731
1021	30.734
1022	30.736
1023	30.731
1024	30.734
1025	30.736
1026	30.732
1027	30.728
1028	30.727
1029	30.732
1030	30.732
1031	30.729
1032	30.726
1033	30.728
1034	30.733
1035	30.734
1036	30.74
1037	30.743
1038	30.744
1039	30.743
1040	30.741
1041	30.742
1042	30.747
1043	30.749
1044	30.749
1045	30.747
1046	30.749
1047	30.752
1048	30.749
1049	30.752
1050	30.746
1051	30.749
1052	30.748
1053	30.748
1054	30.749
1055	30.752
1056	30.761
1057	30.758
1058	30.759
1059	30.757
1060	30.761
1061	30.759
1062	30.75
1063	30.749
1064	30.75
1065	30.75
1066	30.752
1067	30.754
1068	30.762
1069	30.761
1070	30.762
1071	30.761
1072	30.759
1073	30.759
1074	30.757
1075	30.757
1076	30.763
1077	30.763
1078	30.759
1079	30.76
1080	30.762
1081	30.758
1082	30.755
1083	30.757
1084	30.755
1085	30.759
1086	30.76
1087	30.76
1088	30.76
1089	30.757
1090	30.76
1091	30.756
1092	30.759
1093	30.765
1094	30.765
1095	30.769
1096	30.77
1097	30.767
1098	30.768
1099	30.767
1100	30.767
1101	30.769
1102	30.767
1103	30.766
1104	30.768
1105	30.767
1106	30.77
1107	30.768
1108	30.767
1109	30.768
1110	30.77
1111	30.773
1112	30.772
1113	30.773
1114	30.77
1115	30.77
1116	30.772
1117	30.774
1118	30.773
1119	30.774
1120	30.774
1121	30.774
1122	30.776
1123	30.777
1124	30.777
1125	30.775
1126	30.776
1127	30.776
1128	30.775
1129	30.775
1130	30.775
1131	30.773
1132	30.774
1133	30.776
1134	30.776
1135	30.776
1136	30.776
1137	30.776
1138	30.776
1139	30.775
1140	30.775
1141	30.776
1142	30.774
1143	30.774
1144	30.773
1145	30.774
1146	30.775
1147	30.775
1148	30.774
1149	30.772
1150	30.772
1151	30.773
1152	30.775
1153	30.775
1154	30.773
1155	30.775
1156	30.775
1157	30.777
1158	30.777
1159	30.777
1160	30.778
1161	30.778
1162	30.777
1163	30.777
1164	30.777
1165	30.776
1166	30.777
1167	30.777
1168	30.777
1169	30.777
1170	30.777
1171	30.778
1172	30.777
1173	30.777
1174	30.777
1175	30.778
1176	30.778
1177	30.778
1178	30.778
1179	30.778
1180	30.778
1181	30.778
1182	30.778
1183	30.777
1184	30.777
1185	30.777
1186	30.777
1187	30.777
1188	30.778
1189	30.778
1190	30.778
1191	30.778
1192	30.778
1193	30.777
1194	30.777
1195	30.778
1196	30.778
1197	30.778
1198	30.778
1199	30.778
1200	30.778
1201	30.778
1202	30.778
1203	30.778
1204	30.778
1205	30.778
1206	30.778
1207	30.778
1208	30.778
1209	30.778
1210	30.778
1211	30.778
1212	30.778
1213	30.777
1214	30.777
1215	30.777
1216	30.777
1217	30.777
1218	30.777
1219	30.777
1220	30.778
1221	30.778
1222	30.778
1223	30.778
1224	30.778
1225	30.778
1226	30.778
1227	30.778
1228	30.778
1229	30.778
1230	30.778
1231	30.778
1232	30.778
1233	30.778
1234	30.778
1235	30.778
1236	30.778
1237	30.778
1238	30.778
1239	30.777
1240	30.777
1241	30.777
1242	30.777
1243	30.777
1244	30.777
1245	30.777
1246	30.778
1247	30.778
1248	30.778
1249	30.778
1250	30.778
1251	30.778
1252	30.778
1253	30.778
1254	30.778
1255	30.778
1256	30.778
1257	30.778
1258	30.778
1259	30.778
1260	30.778
1261	30.778
1262	30.778
1263	30.778
1264	30.778
1265	30.778
1266	30.778
1267	30.778
1268	30.778
1269	30.778
1270	30.778
1271	30.778
1272	30.778
1273	30.778
1274	30.778
1275	30.778
1276	30.778
1277	30.778
1278	30.778
1279	30.778
1280	30.778
1281	30.778
1282	30.778
1283	30.778
1284	30.778
1285	30.778
1286	30.778
1287	30.778
1288	30.778
1289	30.778
1290	30.778
1291	30.778
1292	30.778
1293	30.778
1294	30.778
1295	30.778
1296	30.778
1297	30.778
1298	30.778
1299	30.778
1300	30.778
1301	30.778
1302	30.778
1303	30.778
1304	30.778
1305	30.778
1306	30.778
1307	30.778
1308	30.778
1309	30.778
1310	30.778
1311	30.778
1312	30.778
1313	30.778
1314	30.778
1315	30.778
1316	30.778
1317	30.778
1318	30.778
1319	30.778
1320	30.778
1321	30.778
1322	30.778
1323	30.778
1324	30.778
1325	30.778
1326	30.778
1327	30.778
1328	30.778
1329	30.778
1330	30.778
1331	30.778
1332	30.778
1333	30.778
1334	30.778
1335	30.778
1336	30.778
1337	30.778
1338	30.778
1339	30.778
1340	30.778
1341	30.778
1342	30.778
1343	30.778
1344	30.778
1345	30.778
1346	30.778
1347	30.778
1348	30.778
1349	30.778
1350	30.778
1351	30.778
1352	30.778
1353	30.778
1354	30.778
1355	30.778
1356	30.778
1357	30.778
1358	30.778
1359	30.778
1360	30.778
1361	30.778
1362	30.778
1363	30.778
1364	30.778
1365	30.778
1366	30.778
1367	30.778
1368	30.778
1369	30.778
1370	30.778
1371	30.778
1372	30.778
1373	30.778
1374	30.778
1375	30.778
1376	30.778
1377	30.778
1378	30.778
1379	30.778
1380	30.778
1381	30.778
1382	30.778
1383	30.778
1384	30.778
1385	30.778
1386	30.778
1387	30.778
1388	30.778
1389	30.778
1390	30.778
1391	30.778
1392	30.778
1393	30.778
1394	30.778
1395	30.778
1396	30.778
1397	30.778
1398	30.778
1399	30.778
1400	30.778
1401	30.778
1402	30.778
1403	30.778
1404	30.778
1405	30.778
1406	30.778
1407	30.778
1408	30.778
1409	30.778
1410	30.778
1411	30.778
1412	30.778
1413	30.778
1414	30.778
1415	30.778
1416	30.778
1417	30.778
1418	30.778
1419	30.778
1420	30.778
1421	30.778
1422	30.778
1423	30.778
1424	30.778
1425	30.778
1426	30.778
1427	30.778
1428	30.778
1429	30.778
1430	30.778
1431	30.778
1432	30.778
1433	30.778
1434	30.778
1435	30.778
1436	30.778
1437	30.778
1438	30.778
1439	30.778
1440	30.778
1441	30.778
1442	30.778
1443	30.778
1444	30.778
1445	30.778
1446	30.778
1447	30.778
1448	30.778
1449	30.778
1450	30.778
1451	30.778
1452	30.778
1453	30.778
1454	30.778
1455	30.778
1456	30.778
1457	30.778
1458	30.778
1459	30.778
1460	30.778
1461	30.778
1462	30.778
1463	30.778
1464	30.778
1465	30.778
1466	30.778
1467	30.778
1468	30.778
1469	30.778
1470	30.778
1471	30.778
1472	30.778
1473	30.778
1474	30.778
1475	30.778
1476	30.778
1477	30.778
1478	30.778
1479	30.778
1480	30.778
1481	30.778
1482	30.778
1483	30.778
1484	30.778
1485	30.778
1486	30.778
1487	30.778
1488	30.778
1489	30.778
1490	30.778
1491	30.778
1492	30.778
1493	30.778
1494	30.778
1495	30.778
1496	30.778
1497	30.778
1498	30.778
1499	30.778
1500	30.778
1501	30.778
1502	30.778
1503	30.778
1504	30.778
1505	30.778
1506	30.778
1507	30.778
1508	30.778
1509	30.778
1510	30.778
1511	30.778
1512	30.778
1513	30.778
1514	30.778
1515	30.778
1516	30.778
1517	30.778
1518	30.778
1519	30.778
1520	30.778
1521	30.778
1522	30.778
1523	30.778
1524	30.778
1525	30.778
1526	30.778
1527	30.778
1528	30.778
1529	30.778
1530	30.778
1531	30.778
1532	30.778
1533	30.778
1534	30.778
1535	30.778
1536	30.778
1537	30.778
1538	30.778
1539	30.778
1540	30.778
1541	30.778
1542	30.778
1543	30.778
1544	30.778
1545	30.778
1546	30.778
1547	30.778
1548	30.778
1549	30.778
1550	30.778
1551	30.778
1552	30.778
1553	30.778
1554	30.778
1555	30.778
1556	30.778
1557	30.778
1558	30.778
1559	30.778
1560	30.778
1561	30.778
1562	30.778
1563	30.778
1564	30.778
1565	30.778
1566	30.778
1567	30.778
1568	30.778
1569	30.778
1570	30.778
1571	30.778
1572	30.778
1573	30.778
1574	30.778
1575	30.778
1576	30.778
1577	30.778
1578	30.778
1579	30.778
1580	30.778
1581	30.778
1582	30.778
1583	30.778
1584	30.778
1585	30.778
1586	30.778
1587	30.778
1588	30.778
1589	30.778
1590	30.778
1591	30.778
1592	30.778
1593	30.778
1594	30.778
1595	30.778
1596	30.778
1597	30.778
1598	30.778
1599	30.778
1600	30.778
1601	30.778
1602	30.778
1603	30.778
1604	30.778
1605	30.778
1606	30.778
1607	30.778
1608	30.778
1609	30.778
1610	30.778
1611	30.778
1612	30.778
1613	30.778
1614	30.778
1615	30.778
1616	30.778
1617	30.778
1618	30.778
1619	30.778
1620	30.778
1621	30.778
1622	30.778
1623	30.778
1624	30.778
1625	30.778
1626	30.778
1627	30.778
1628	30.778
1629	30.778
1630	30.778
1631	30.778
1632	30.778
1633	30.778
1634	30.778
1635	30.778
1636	30.778
1637	30.778
1638	30.778
1639	30.778
1640	30.778
1641	30.778
1642	30.778
1643	30.778
1644	30.778
1645	30.778
1646	30.778
1647	30.778
1648	30.778
1649	30.778
1650	30.778
1651	30.778
1652	30.778
1653	30.778
1654	30.778
1655	30.778
1656	30.778
1657	30.778
1658	30.778
1659	30.778
1660	30.778
1661	30.778
1662	30.778
1663	30.778
1664	30.778
1665	30.778
1666	30.778
1667	30.778
1668	30.778
1669	30.778
1670	30.778
1671	30.778
1672	30.778
1673	30.778
1674	30.778
1675	30.778
1676	30.778
1677	30.778
1678	30.778
1679	30.778
1680	30.778
1681	30.778
1682	30.778
1683	30.778
1684	30.778
1685	30.778
1686	30.778
1687	30.778
1688	30.778
1689	30.778
1690	30.778
1691	30.778
1692	30.778
1693	30.778
1694	30.778
1695	30.778
1696	30.778
1697	30.778
1698	30.778
1699	30.778
1700	30.778
1701	30.778
1702	30.778
1703	30.778
1704	30.778
1705	30.778
1706	30.778
1707	30.778
1708	30.778
1709	30.778
1710	30.778
1711	30.778
1712	30.778
1713	30.778
1714	30.778
1715	30.778
1716	30.778
1717	30.778
1718	30.778
1719	30.778
1720	30.778
1721	30.778
1722	30.778
1723	30.778
1724	30.778
1725	30.778
1726	30.778
1727	30.778
1728	30.778
1729	30.778
1730	30.778
1731	30.778
1732	30.778
1733	30.778
1734	30.778
1735	30.778
1736	30.778
1737	30.778
1738	30.778
1739	30.778
1740	30.778
1741	30.778
1742	30.778
1743	30.778
1744	30.778
1745	30.778
1746	30.778
1747	30.778
1748	30.778
1749	30.778
1750	30.778
1751	30.778
1752	30.778
1753	30.778
1754	30.778
1755	30.778
1756	30.778
1757	30.778
1758	30.778
1759	30.778
1760	30.778
1761	30.778
1762	30.778
1763	30.778
1764	30.778
1765	30.778
1766	30.778
1767	30.778
1768	30.778
1769	30.778
1770	30.778
1771	30.778
1772	30.778
1773	30.778
1774	30.778
1775	30.778
1776	30.778
1777	30.778
1778	30.778
1779	30.778
1780	30.778
1781	30.778
1782	30.778
1783	30.778
1784	30.778
1785	30.778
1786	30.778
1787	30.778
1788	30.778
1789	30.778
1790	30.778
1791	30.778
1792	30.778
1793	30.778
1794	30.778
1795	30.778
1796	30.778
1797	30.778
1798	30.778
1799	30.778
1800	30.778
1801	30.778
1802	30.778
1803	30.778
1804	30.778
1805	30.778
1806	30.778
1807	30.778
1808	30.778
1809	30.778
1810	30.778
1811	30.778
1812	30.778
1813	30.778
1814	30.778
1815	30.778
1816	30.778
1817	30.778
1818	30.778
1819	30.778
1820	30.778
1821	30.778
1822	30.778
1823	30.778
1824	30.778
1825	30.778
1826	30.778
1827	30.778
1828	30.778
1829	30.778
1830	30.778
1831	30.778
1832	30.778
1833	30.778
1834	30.778
1835	30.778
1836	30.778
1837	30.778
1838	30.778
1839	30.778
1840	30.778
1841	30.778
1842	30.778
1843	30.778
1844	30.778
1845	30.778
1846	30.778
1847	30.778
1848	30.778
1849	30.778
1850	30.778
1851	30.778
1852	30.778
1853	30.778
1854	30.778
1855	30.778
1856	30.778
1857	30.778
1858	30.778
1859	30.778
1860	30.778
1861	30.778
1862	30.778
1863	30.778
1864	30.778
1865	30.778
1866	30.778
1867	30.778
1868	30.778
1869	30.778
1870	30.778
1871	30.778
1872	30.778
1873	30.778
1874	30.778
1875	30.778
1876	30.778
1877	30.778
1878	30.778
1879	30.778
1880	30.778
1881	30.778
1882	30.778
1883	30.778
1884	30.778
1885	30.778
1886	30.778
1887	30.778
1888	30.778
1889	30.778
1890	30.778
1891	30.778
1892	30.778
1893	30.778
1894	30.778
1895	30.778
1896	30.778
1897	30.778
1898	30.778
1899	30.778
1900	30.778
1901	30.778
1902	30.778
1903	30.778
1904	30.778
1905	30.778
1906	30.778
1907	30.778
1908	30.778
1909	30.778
1910	30.778
1911	30.778
1912	30.778
1913	30.778
1914	30.778
1915	30.778
1916	30.778
1917	30.778
1918	30.778
1919	30.778
1920	30.778
1921	30.778
1922	30.778
1923	30.778
1924	30.778
1925	30.778
1926	30.778
1927	30.778
1928	30.778
1929	30.778
1930	30.778
1931	30.778
1932	30.778
1933	30.778
1934	30.778
1935	30.778
1936	30.778
1937	30.778
1938	30.778
1939	30.778
1940	30.778
1941	30.778
1942	30.778
1943	30.778
1944	30.778
1945	30.778
1946	30.778
1947	30.778
1948	30.778
1949	30.778
1950	30.778
1951	30.778
1952	30.778
1953	30.778
1954	30.778
1955	30.778
1956	30.778
1957	30.778
1958	30.778
1959	30.778
1960	30.778
1961	30.778
1962	30.778
1963	30.778
1964	30.778
1965	30.778
1966	30.778
1967	30.778
1968	30.778
1969	30.778
1970	30.778
1971	30.778
1972	30.778
1973	30.778
1974	30.778
1975	30.778
1976	30.778
1977	30.778
1978	30.778
1979	30.778
1980	30.778
1981	30.778
1982	30.778
1983	30.778
1984	30.778
1985	30.778
1986	30.778
1987	30.778
1988	30.778
1989	30.778
1990	30.778
1991	30.778
1992	30.778
1993	30.778
1994	30.778
1995	30.778
1996	30.778
1997	30.778
1998	30.778
1999	30.778
