# Generation	mean_fitness
331	24.825
332	25.129
333	25.037
334	25.079
335	24.991
336	25.476
337	25.394
338	25.324
339	25.152
340	25.204
341	25.369
342	25.287
343	25.364
344	25.237
345	25.237
346	25.318
347	25.2
348	25.321
349	25.574
350	25.433
351	25.52
352	25.628
353	25.566
354	25.43
355	25.554
356	25.338
357	25.406
358	25.56
359	25.559
360	25.63
361	25.47
362	25.708
363	25.604
364	25.573
365	25.508
366	25.581
367	25.538
368	25.512
369	25.739
370	25.625
371	25.628
372	25.65
373	25.556
374	25.661
375	25.52
376	25.666
377	25.639
378	25.808
379	25.845
380	25.875
381	25.748
382	25.633
383	25.472
384	25.518
385	25.661
386	25.548
387	25.717
388	25.831
389	25.973
390	25.909
391	26.08
392	26.043
393	26.123
394	25.98
395	26.127
396	25.965
397	25.964
398	26.077
399	25.908
400	25.902
401	25.988
402	25.867
403	25.951
404	25.828
405	25.81
406	25.957
407	25.904
408	25.867
409	25.913
410	26.068
411	26.002
412	26.067
413	26.291
414	26.167
415	26.314
416	26.225
417	26.067
418	26.039
419	26.04
420	26.278
421	26.182
422	26.245
423	26.045
424	26.05
425	26.243
426	26.202
427	26.417
428	26.439
429	26.358
430	26.083
431	26.278
432	26.218
433	26.222
434	26.373
435	26.398
436	26.449
437	26.425
438	26.317
439	26.438
440	26.434
441	26.559
442	26.462
443	26.539
444	26.625
445	26.542
446	26.451
447	26.466
448	26.39
449	26.576
450	26.585
451	26.629
452	26.638
453	26.745
454	26.655
455	26.488
456	26.542
457	26.67
458	26.607
459	26.554
460	26.847
461	26.769
462	26.886
463	26.728
464	26.704
465	26.832
466	26.841
467	26.775
468	26.576
469	26.654
470	26.693
471	26.726
472	26.727
473	26.844
474	26.882
475	27.033
476	26.964
477	27.109
478	26.962
479	26.949
480	27.001
481	26.79
482	26.942
483	27.001
484	27.041
485	26.856
486	27.001
487	27.014
488	27.072
489	27.145
490	27.143
491	27.049
492	27.257
493	27.318
494	27.33
495	27.162
496	27.245
497	27.19
498	27.295
499	27.295
500	27.239
501	27.171
502	27.139
503	27.086
504	27.254
505	27.295
506	27.349
507	27.341
508	27.368
509	27.422
510	27.449
511	27.322
512	27.47
513	27.525
514	27.428
515	27.466
516	27.479
517	27.524
518	27.65
519	27.607
520	27.571
521	27.662
522	27.668
523	27.75
524	27.817
525	27.683
526	27.655
527	27.489
528	27.839
529	27.861
530	27.767
531	27.858
532	27.832
533	27.68
534	27.693
535	27.797
536	27.979
537	27.959
538	27.921
539	27.938
540	27.996
541	27.83
542	27.706
543	27.841
544	27.884
545	27.971
546	28.006
547	28.018
548	27.917
549	27.776
550	28.004
551	28.141
552	28.091
553	28.021
554	27.989
555	27.879
556	27.962
557	28.016
558	28.078
559	28.11
560	28.158
561	28.146
562	28.216
563	28.112
564	28.169
565	28.138
566	28.121
567	28.169
568	28.182
569	28.238
570	28.137
571	28.25
572	28.342
573	28.374
574	28.322
575	28.307
576	28.332
577	28.293
578	28.266
579	28.304
580	28.264
581	28.395
582	28.404
583	28.492
584	28.506
585	28.458
586	28.486
587	28.483
588	28.481
589	28.506
590	28.54
591	28.616
592	28.585
593	28.609
594	28.556
595	28.56
596	28.437
597	28.469
598	28.445
599	28.496
600	28.514
601	28.544
602	28.575
603	28.506
604	28.563
605	28.582
606	28.646
607	28.679
608	28.651
609	28.622
610	28.633
611	28.627
612	28.62
613	28.719
614	28.694
615	28.636
616	28.616
617	28.607
618	28.659
619	28.726
620	28.795
621	28.784
622	28.749
623	28.76
624	28.813
625	28.771
626	28.873
627	28.926
628	28.842
629	28.896
630	28.894
631	28.866
632	28.909
633	28.852
634	28.884
635	28.949
636	28.925
637	28.987
638	28.937
639	28.961
640	28.944
641	29
642	28.951
643	29.001
644	28.959
645	29.062
646	29.044
647	29.059
648	29.134
649	29.142
650	29.104
651	29.041
652	29.035
653	29.085
654	29.119
655	29.049
656	29.087
657	29.118
658	29.154
659	29.202
660	29.154
661	29.276
662	29.248
663	29.334
664	29.324
665	29.37
666	29.35
667	29.343
668	29.338
669	29.401
670	29.354
671	29.348
672	29.336
673	29.331
674	29.408
675	29.399
676	29.391
677	29.42
678	29.396
679	29.44
680	29.464
681	29.453
682	29.441
683	29.411
684	29.385
685	29.388
686	29.409
687	29.498
688	29.566
689	29.521
690	29.511
691	29.443
692	29.485
693	29.511
694	29.518
695	29.495
696	29.503
697	29.521
698	29.519
699	29.492
700	29.512
701	29.549
702	29.562
703	29.57
704	29.588
705	29.591
706	29.617
707	29.623
708	29.61
709	29.594
710	29.594
711	29.646
712	29.625
713	29.593
714	29.588
715	29.588
716	29.574
717	29.577
718	29.659
719	29.658
720	29.671
721	29.67
722	29.642
723	29.636
724	29.701
725	29.702
726	29.671
727	29.685
728	29.731
729	29.722
730	29.703
731	29.711
732	29.716
733	29.749
734	29.741
735	29.736
736	29.757
737	29.794
738	29.76
739	29.761
740	29.805
741	29.753
742	29.726
743	29.775
744	29.81
745	29.858
746	29.858
747	29.875
748	29.837
749	29.868
750	29.854
751	29.889
752	29.917
753	29.92
754	29.935
755	29.937
756	29.929
757	29.922
758	29.931
759	29.933
760	29.938
761	29.991
762	29.989
763	29.957
764	29.967
765	29.989
766	29.999
767	30.011
768	29.992
769	29.999
770	30.004
771	30.008
772	30.016
773	30.015
774	30.04
775	30.03
776	30.019
777	30.056
778	30.072
779	30.055
780	30.064
781	30.065
782	30.052
783	30.049
784	30.043
785	30.03
786	30.051
787	30.046
788	30.048
789	30.084
790	30.094
791	30.078
792	30.092
793	30.094
794	30.117
795	30.094
796	30.122
797	30.115
798	30.118
799	30.114
800	30.126
801	30.108
802	30.114
803	30.137
804	30.137
805	30.152
806	30.134
807	30.142
808	30.129
809	30.137
810	30.135
811	30.153
812	30.172
813	30.178
814	30.205
815	30.215
816	30.232
817	30.208
818	30.221
819	30.229
820	30.225
821	30.217
822	30.215
823	30.221
824	30.214
825	30.208
826	30.207
827	30.206
828	30.213
829	30.2
830	30.201
831	30.214
832	30.205
833	30.24
834	30.248
835	30.26
836	30.249
837	30.257
838	30.254
839	30.257
840	30.27
841	30.273
842	30.277
843	30.286
844	30.282
845	30.294
846	30.28
847	30.268
848	30.273
849	30.266
850	30.271
851	30.281
852	30.291
853	30.304
854	30.317
855	30.325
856	30.318
857	30.328
858	30.348
859	30.343
860	30.324
861	30.333
862	30.319
863	30.322
864	30.338
865	30.34
866	30.344
867	30.349
868	30.368
869	30.368
870	30.379
871	30.371
872	30.362
873	30.366
874	30.371
875	30.362
876	30.358
877	30.352
878	30.342
879	30.34
880	30.356
881	30.377
882	30.368
883	30.363
884	30.375
885	30.382
886	30.37
887	30.369
888	30.389
889	30.38
890	30.373
891	30.371
892	30.397
893	30.391
894	30.399
895	30.4
896	30.402
897	30.398
898	30.402
899	30.397
900	30.405
901	30.416
902	30.415
903	30.409
904	30.409
905	30.397
906	30.399
907	30.403
908	30.414
909	30.411
910	30.419
911	30.437
912	30.444
913	30.449
914	30.452
915	30.46
916	30.463
917	30.461
918	30.457
919	30.445
920	30.442
921	30.453
922	30.468
923	30.467
924	30.469
925	30.478
926	30.47
927	30.462
928	30.456
929	30.448
930	30.451
931	30.458
932	30.463
933	30.46
934	30.467
935	30.466
936	30.468
937	30.47
938	30.465
939	30.468
940	30.467
941	30.464
942	30.472
943	30.478
944	30.479
945	30.48
946	30.478
947	30.484
948	30.479
949	30.478
950	30.482
951	30.483
952	30.484
953	30.48
954	30.476
955	30.481
956	30.486
957	30.488
958	30.501
959	30.506
960	30.502
961	30.497
962	30.499
963	30.492
964	30.491
965	30.496
966	30.5
967	30.501
968	30.505
969	30.498
970	30.505
971	30.506
972	30.505
973	30.509
974	30.512
975	30.507
976	30.51
977	30.517
978	30.509
979	30.513
980	30.512
981	30.511
982	30.508
983	30.516
984	30.514
985	30.514
986	30.515
987	30.514
988	30.515
989	30.516
990	30.515
991	30.51
992	30.509
993	30.51
994	30.516
995	30.52
996	30.518
997	30.518
998	30.526
999	30.529
1000	30.526
1001	30.528
1002	30.53
1003	30.533
1004	30.531
1005	30.528
1006	30.522
1007	30.519
1008	30.522
1009	30.523
1010	30.528
1011	30.533
1012	30.537
1013	30.534
1014	30.534
1015	30.536
1016	30.531
1017	30.535
1018	30.536
1019	30.542
1020	30.545
1021	30.538
1022	30.539
1023	30.543
1024	30.548
1025	30.546
1026	30.544
1027	30.545
1028	30.544
1029	30.546
1030	30.542
1031	30.544
1032	30.544
1033	30.549
1034	30.549
1035	30.553
1036	30.551
1037	30.554
1038	30.555
1039	30.556
1040	30.551
1041	30.552
1042	30.548
1043	30.55
1044	30.553
1045	30.553
1046	30.551
1047	30.552
1048	30.556
1049	30.556
1050	30.556
1051	30.564
1052	30.565
1053	30.567
1054	30.566
1055	30.564
1056	30.559
1057	30.553
1058	30.552
1059	30.551
1060	30.553
1061	30.555
1062	30.557
1063	30.566
1064	30.562
1065	30.561
1066	30.564
1067	30.566
1068	30.568
1069	30.567
1070	30.569
1071	30.565
1072	30.564
1073	30.567
1074	30.564
1075	30.563
1076	30.564
1077	30.566
1078	30.565
1079	30.563
1080	30.563
1081	30.567
1082	30.567
1083	30.568
1084	30.569
1085	30.57
1086	30.572
1087	30.573
1088	30.572
1089	30.569
1090	30.57
1091	30.569
1092	30.571
1093	30.571
1094	30.573
1095	30.572
1096	30.573
1097	30.575
1098	30.574
1099	30.574
1100	30.574
1101	30.576
1102	30.578
1103	30.578
1104	30.578
1105	30.579
1106	30.58
1107	30.579
1108	30.578
1109	30.578
1110	30.576
1111	30.576
1112	30.578
1113	30.58
1114	30.58
1115	30.579
1116	30.579
1117	30.577
1118	30.578
1119	30.578
1120	30.577
1121	30.577
1122	30.579
1123	30.579
1124	30.577
1125	30.579
1126	30.579
1127	30.578
1128	30.578
1129	30.578
1130	30.578
1131	30.579
1132	30.579
1133	30.578
1134	30.578
1135	30.579
1136	30.579
1137	30.58
1138	30.58
1139	30.58
1140	30.58
1141	30.58
1142	30.58
1143	30.58
1144	30.579
1145	30.578
1146	30.577
1147	30.577
1148	30.576
1149	30.578
1150	30.578
1151	30.578
1152	30.578
1153	30.578
1154	30.579
1155	30.579
1156	30.579
1157	30.579
1158	30.579
1159	30.579
1160	30.579
1161	30.58
1162	30.58
1163	30.58
1164	30.579
1165	30.579
1166	30.579
1167	30.579
1168	30.579
1169	30.579
1170	30.58
1171	30.58
1172	30.58
1173	30.58
1174	30.58
1175	30.58
1176	30.579
1177	30.579
1178	30.58
1179	30.58
1180	30.58
1181	30.58
1182	30.58
1183	30.58
1184	30.58
1185	30.58
1186	30.58
1187	30.579
1188	30.58
1189	30.58
1190	30.58
1191	30.58
1192	30.58
1193	30.58
1194	30.58
1195	30.58
1196	30.58
1197	30.58
1198	30.58
1199	30.58
1200	30.58
1201	30.58
1202	30.58
1203	30.58
1204	30.58
1205	30.58
1206	30.58
1207	30.58
1208	30.58
1209	30.58
1210	30.58
1211	30.58
1212	30.58
1213	30.58
1214	30.58
1215	30.58
1216	30.58
1217	30.58
1218	30.58
1219	30.58
1220	30.58
1221	30.58
1222	30.58
1223	30.58
1224	30.58
1225	30.58
1226	30.58
1227	30.58
1228	30.58
1229	30.58
1230	30.58
1231	30.58
1232	30.58
1233	30.58
1234	30.58
1235	30.58
1236	30.58
1237	30.58
1238	30.58
1239	30.58
1240	30.58
1241	30.58
1242	30.58
1243	30.58
1244	30.58
1245	30.58
1246	30.58
1247	30.58
1248	30.58
1249	30.58
1250	30.58
1251	30.58
1252	30.58
1253	30.58
1254	30.58
1255	30.58
1256	30.58
1257	30.58
1258	30.58
1259	30.58
1260	30.58
1261	30.58
1262	30.58
1263	30.58
1264	30.58
1265	30.58
1266	30.58
1267	30.58
1268	30.58
1269	30.58
1270	30.58
1271	30.58
1272	30.58
1273	30.58
1274	30.58
1275	30.58
1276	30.58
1277	30.58
1278	30.58
1279	30.58
1280	30.58
1281	30.58
1282	30.58
1283	30.58
1284	30.58
1285	30.58
1286	30.58
1287	30.58
1288	30.58
1289	30.58
1290	30.58
1291	30.58
1292	30.58
1293	30.58
1294	30.58
1295	30.58
1296	30.58
1297	30.58
1298	30.58
1299	30.58
1300	30.58
1301	30.58
1302	30.58
1303	30.58
1304	30.58
1305	30.58
1306	30.58
1307	30.58
1308	30.58
1309	30.58
1310	30.58
1311	30.58
1312	30.58
1313	30.58
1314	30.58
1315	30.58
1316	30.58
1317	30.58
1318	30.58
1319	30.58
1320	30.58
1321	30.58
1322	30.58
1323	30.58
1324	30.58
1325	30.58
1326	30.58
1327	30.58
1328	30.58
1329	30.58
1330	30.58
1331	30.58
1332	30.58
1333	30.58
1334	30.58
1335	30.58
1336	30.58
1337	30.58
1338	30.58
1339	30.58
1340	30.58
1341	30.58
1342	30.58
1343	30.58
1344	30.58
1345	30.58
1346	30.58
1347	30.58
1348	30.58
1349	30.58
1350	30.58
1351	30.58
1352	30.58
1353	30.58
1354	30.58
1355	30.58
1356	30.58
1357	30.58
1358	30.58
1359	30.58
1360	30.58
1361	30.58
1362	30.58
1363	30.58
1364	30.58
1365	30.58
1366	30.58
1367	30.58
1368	30.58
1369	30.58
1370	30.58
1371	30.58
1372	30.58
1373	30.58
1374	30.58
1375	30.58
1376	30.58
1377	30.58
1378	30.58
1379	30.58
1380	30.58
1381	30.58
1382	30.58
1383	30.58
1384	30.58
1385	30.58
1386	30.58
1387	30.58
1388	30.58
1389	30.58
1390	30.58
1391	30.58
1392	30.58
1393	30.58
1394	30.58
1395	30.58
1396	30.58
1397	30.58
1398	30.58
1399	30.58
1400	30.58
1401	30.58
1402	30.58
1403	30.58
1404	30.58
1405	30.58
1406	30.58
1407	30.58
1408	30.58
1409	30.58
1410	30.58
1411	30.58
1412	30.58
1413	30.58
1414	30.58
1415	30.58
1416	30.58
1417	30.58
1418	30.58
1419	30.58
1420	30.58
1421	30.58
1422	30.58
1423	30.58
1424	30.58
1425	30.58
1426	30.58
1427	30.58
1428	30.58
1429	30.58
1430	30.58
1431	30.58
1432	30.58
1433	30.58
1434	30.58
1435	30.58
1436	30.58
1437	30.58
1438	30.58
1439	30.58
1440	30.58
1441	30.58
1442	30.58
1443	30.58
1444	30.58
1445	30.58
1446	30.58
1447	30.58
1448	30.58
1449	30.58
1450	30.58
1451	30.58
1452	30.58
1453	30.58
1454	30.58
1455	30.58
1456	30.58
1457	30.58
1458	30.58
1459	30.58
1460	30.58
1461	30.58
1462	30.58
1463	30.58
1464	30.58
1465	30.58
1466	30.58
1467	30.58
1468	30.58
1469	30.58
1470	30.58
1471	30.58
1472	30.58
1473	30.58
1474	30.58
1475	30.58
1476	30.58
1477	30.58
1478	30.58
1479	30.58
1480	30.58
1481	30.58
1482	30.58
1483	30.58
1484	30.58
1485	30.58
1486	30.58
1487	30.58
1488	30.58
1489	30.58
1490	30.58
1491	30.58
1492	30.58
1493	30.58
1494	30.58
1495	30.58
1496	30.58
1497	30.58
1498	30.58
1499	30.58
1500	30.58
1501	30.58
1502	30.58
1503	30.58
1504	30.58
1505	30.58
1506	30.58
1507	30.58
1508	30.58
1509	30.58
1510	30.58
1511	30.58
1512	30.58
1513	30.58
1514	30.58
1515	30.58
1516	30.58
1517	30.58
1518	30.58
1519	30.58
1520	30.58
1521	30.58
1522	30.58
1523	30.58
1524	30.58
1525	30.58
1526	30.58
1527	30.58
1528	30.58
1529	30.58
1530	30.58
1531	30.58
1532	30.58
1533	30.58
1534	30.58
1535	30.58
1536	30.58
1537	30.58
1538	30.58
1539	30.58
1540	30.58
1541	30.58
1542	30.58
1543	30.58
1544	30.58
1545	30.58
1546	30.58
1547	30.58
1548	30.58
1549	30.58
1550	30.58
1551	30.58
1552	30.58
1553	30.58
1554	30.58
1555	30.58
1556	30.58
1557	30.58
1558	30.58
1559	30.58
1560	30.58
1561	30.58
1562	30.58
1563	30.58
1564	30.58
1565	30.58
1566	30.58
1567	30.58
1568	30.58
1569	30.58
1570	30.58
1571	30.58
1572	30.58
1573	30.58
1574	30.58
1575	30.58
1576	30.58
1577	30.58
1578	30.58
1579	30.58
1580	30.58
1581	30.58
1582	30.58
1583	30.58
1584	30.58
1585	30.58
1586	30.58
1587	30.58
1588	30.58
1589	30.58
1590	30.58
1591	30.58
1592	30.58
1593	30.58
1594	30.58
1595	30.58
1596	30.58
1597	30.58
1598	30.58
1599	30.58
1600	30.58
1601	30.58
1602	30.58
1603	30.58
1604	30.58
1605	30.58
1606	30.58
1607	30.58
1608	30.58
1609	30.58
1610	30.58
1611	30.58
1612	30.58
1613	30.58
1614	30.58
1615	30.58
1616	30.58
1617	30.58
1618	30.58
1619	30.58
1620	30.58
1621	30.58
1622	30.58
1623	30.58
1624	30.58
1625	30.58
1626	30.58
1627	30.58
1628	30.58
1629	30.58
1630	30.58
1631	30.58
1632	30.58
1633	30.58
1634	30.58
1635	30.58
1636	30.58
1637	30.58
1638	30.58
1639	30.58
1640	30.58
1641	30.58
1642	30.58
1643	30.58
1644	30.58
1645	30.58
1646	30.58
1647	30.58
1648	30.58
1649	30.58
1650	30.58
1651	30.58
1652	30.58
1653	30.58
1654	30.58
1655	30.58
1656	30.58
1657	30.58
1658	30.58
1659	30.58
1660	30.58
1661	30.58
1662	30.58
1663	30.58
1664	30.58
1665	30.58
1666	30.58
1667	30.58
1668	30.58
1669	30.58
1670	30.58
1671	30.58
1672	30.58
1673	30.58
1674	30.58
1675	30.58
1676	30.58
1677	30.58
1678	30.58
1679	30.58
1680	30.58
1681	30.58
1682	30.58
1683	30.58
1684	30.58
1685	30.58
1686	30.58
1687	30.58
1688	30.58
1689	30.58
1690	30.58
1691	30.58
1692	30.58
1693	30.58
1694	30.58
1695	30.58
1696	30.58
1697	30.58
1698	30.58
1699	30.58
1700	30.58
1701	30.58
1702	30.58
1703	30.58
1704	30.58
1705	30.58
1706	30.58
1707	30.58
1708	30.58
1709	30.58
1710	30.58
1711	30.58
1712	30.58
1713	30.58
1714	30.58
1715	30.58
1716	30.58
1717	30.58
1718	30.58
1719	30.58
1720	30.58
1721	30.58
1722	30.58
1723	30.58
1724	30.58
1725	30.58
1726	30.58
1727	30.58
1728	30.58
1729	30.58
1730	30.58
1731	30.58
1732	30.58
1733	30.58
1734	30.58
1735	30.58
1736	30.58
1737	30.58
1738	30.58
1739	30.58
1740	30.58
1741	30.58
1742	30.58
1743	30.58
1744	30.58
1745	30.58
1746	30.58
1747	30.58
1748	30.58
1749	30.58
1750	30.58
1751	30.58
1752	30.58
1753	30.58
1754	30.58
1755	30.58
1756	30.58
1757	30.58
1758	30.58
1759	30.58
1760	30.58
1761	30.58
1762	30.58
1763	30.58
1764	30.58
1765	30.58
1766	30.58
1767	30.58
1768	30.58
1769	30.58
1770	30.58
1771	30.58
1772	30.58
1773	30.58
1774	30.58
1775	30.58
1776	30.58
1777	30.58
1778	30.58
1779	30.58
1780	30.58
1781	30.58
1782	30.58
1783	30.58
1784	30.58
1785	30.58
1786	30.58
1787	30.58
1788	30.58
1789	30.58
1790	30.58
1791	30.58
1792	30.58
1793	30.58
1794	30.58
1795	30.58
1796	30.58
1797	30.58
1798	30.58
1799	30.58
1800	30.58
1801	30.58
1802	30.58
1803	30.58
1804	30.58
1805	30.58
1806	30.58
1807	30.58
1808	30.58
1809	30.58
1810	30.58
1811	30.58
1812	30.58
1813	30.58
1814	30.58
1815	30.58
1816	30.58
1817	30.58
1818	30.58
1819	30.58
1820	30.58
1821	30.58
1822	30.58
1823	30.58
1824	30.58
1825	30.58
1826	30.58
1827	30.58
1828	30.58
1829	30.58
1830	30.58
1831	30.58
1832	30.58
1833	30.58
1834	30.58
1835	30.58
1836	30.58
1837	30.58
1838	30.58
1839	30.58
1840	30.58
1841	30.58
1842	30.58
1843	30.58
1844	30.58
1845	30.58
1846	30.58
1847	30.58
1848	30.58
1849	30.58
1850	30.58
1851	30.58
1852	30.58
1853	30.58
1854	30.58
1855	30.58
1856	30.58
1857	30.58
1858	30.58
1859	30.58
1860	30.58
1861	30.58
1862	30.58
1863	30.58
1864	30.58
1865	30.58
1866	30.58
1867	30.58
1868	30.58
1869	30.58
1870	30.58
1871	30.58
1872	30.58
1873	30.58
1874	30.58
1875	30.58
1876	30.58
1877	30.58
1878	30.58
1879	30.58
1880	30.58
1881	30.58
1882	30.58
1883	30.58
1884	30.58
1885	30.58
1886	30.58
1887	30.58
1888	30.58
1889	30.58
1890	30.58
1891	30.58
1892	30.58
1893	30.58
1894	30.58
1895	30.58
1896	30.58
1897	30.58
1898	30.58
1899	30.58
1900	30.58
1901	30.58
1902	30.58
1903	30.58
1904	30.58
1905	30.58
1906	30.58
1907	30.58
1908	30.58
1909	30.58
1910	30.58
1911	30.58
1912	30.58
1913	30.58
1914	30.58
1915	30.58
1916	30.58
1917	30.58
1918	30.58
1919	30.58
1920	30.58
1921	30.58
1922	30.58
1923	30.58
1924	30.58
1925	30.58
1926	30.58
1927	30.58
1928	30.58
1929	30.58
1930	30.58
1931	30.58
1932	30.58
1933	30.58
1934	30.58
1935	30.58
1936	30.58
1937	30.58
1938	30.58
1939	30.58
1940	30.58
1941	30.58
1942	30.58
1943	30.58
1944	30.58
1945	30.58
1946	30.58
1947	30.58
1948	30.58
1949	30.58
1950	30.58
1951	30.58
1952	30.58
1953	30.58
1954	30.58
1955	30.58
1956	30.58
1957	30.58
1958	30.58
1959	30.58
1960	30.58
1961	30.58
1962	30.58
1963	30.58
1964	30.58
1965	30.58
1966	30.58
1967	30.58
1968	30.58
1969	30.58
1970	30.58
1971	30.58
1972	30.58
1973	30.58
1974	30.58
1975	30.58
1976	30.58
1977	30.58
1978	30.58
1979	30.58
1980	30.58
1981	30.58
1982	30.58
1983	30.58
1984	30.58
1985	30.58
1986	30.58
1987	30.58
1988	30.58
1989	30.58
1990	30.58
1991	30.58
1992	30.58
1993	30.58
1994	30.58
1995	30.58
1996	30.58
1997	30.58
1998	30.58
1999	30.58
