# Generation	ratio_optimal	mean_fitness
356	0.069	25.3748
357	0.06943	25.3782
358	0.069	25.3992
359	0.06889	25.4199
360	0.06964	25.4269
361	0.06958	25.4523
362	0.06955	25.4563
363	0.07059	25.4636
364	0.07024	25.4929
365	0.07137	25.4918
366	0.06993	25.4814
367	0.06982	25.4983
368	0.07162	25.5024
369	0.07262	25.5248
370	0.07319	25.5517
371	0.07283	25.5746
372	0.0727	25.5674
373	0.07321	25.5752
374	0.07372	25.5819
375	0.07479	25.6033
376	0.07485	25.6089
377	0.07433	25.6325
378	0.07445	25.636
379	0.07428	25.635
380	0.07598	25.6522
381	0.07437	25.6755
382	0.075	25.6859
383	0.07523	25.7122
384	0.07611	25.6899
385	0.07703	25.712
386	0.07616	25.7216
387	0.07548	25.7418
388	0.0764	25.7484
389	0.07596	25.7655
390	0.07703	25.7705
391	0.07894	25.7811
392	0.07807	25.8159
393	0.07779	25.8098
394	0.07944	25.8434
395	0.07978	25.8291
396	0.07995	25.839
397	0.07971	25.8491
398	0.08138	25.8633
399	0.08098	25.8831
400	0.08184	25.9073
401	0.08146	25.9021
402	0.08239	25.9251
403	0.08293	25.9531
404	0.08281	25.9699
405	0.08167	25.9405
406	0.08287	25.9593
407	0.08219	25.9969
408	0.08343	26
409	0.08627	26.0278
410	0.08522	26.0364
411	0.08641	26.07
412	0.0852	26.0603
413	0.08448	26.0563
414	0.08484	26.0496
415	0.08506	26.071
416	0.08516	26.0859
417	0.08599	26.0992
418	0.08634	26.1181
419	0.0864	26.108
420	0.0858	26.1261
421	0.08763	26.1531
422	0.08681	26.1631
423	0.08708	26.1831
424	0.08918	26.2001
425	0.08951	26.205
426	0.08887	26.2331
427	0.09053	26.2494
428	0.08988	26.249
429	0.08948	26.2567
430	0.08899	26.2802
431	0.09021	26.295
432	0.09023	26.3049
433	0.0919	26.3042
434	0.09214	26.3197
435	0.09376	26.3255
436	0.09376	26.3581
437	0.09371	26.3846
438	0.09309	26.3934
439	0.09372	26.3929
