# Eval no.	mean best sol
0	143.9042258167756
1	59.71559723620499
2	38.68682085254988
3	28.94742690607051
4	22.95275886618133
5	18.871441790532817
6	15.069861265283453
7	12.839518643937899
8	11.194307853207714
9	10.014735247072936
10	8.962887797610673
11	8.403766718486922
12	7.756004901653992
13	7.139775145571086
14	6.825782274689889
15	6.490895803110717
16	6.218130541066644
17	5.992458579643279
18	5.800634865886418
19	5.635435217845563
20	5.462664148629487
21	5.331819808585093
22	5.2187237649117355
23	5.0877303098119615
24	4.990969147906553
25	4.895801971044515
26	4.807678146733824
27	4.70839094882708
28	4.632033235871304
29	4.529388011149436
30	4.435921517590857
31	4.361607304635241
32	4.278505917743459
33	4.22231519277369
34	4.161683915455633
35	4.110403778040479
36	4.050570959461845
37	3.994812895252553
38	3.9291242050544235
39	3.8841999187431746
40	3.818730992765366
41	3.7664991211451744
42	3.7221579011209935
43	3.660473843778633
44	3.607539203387142
45	3.5452401758137233
46	3.499924049813157
47	3.4655811217913675
48	3.408700639812106
49	3.357450890749533
50	3.3132237361317705
51	3.261052852293686
52	3.222027068110059
53	3.186143506396199
54	3.1456714739660496
55	3.1043303445302506
56	3.070805158126044
57	3.027877030478473
58	2.982463328130948
59	2.93968588250448
60	2.8917729344871375
61	2.8532156161080264
62	2.8183514114005406
63	2.796336615316548
64	2.76060070482718
65	2.732315477727902
66	2.701342964895175
67	2.6668870609880844
68	2.6461979147986163
69	2.614938277860892
70	2.5887312226504196
71	2.5598152555500633
72	2.5389295243043413
73	2.514294783740466
74	2.495728845507806
75	2.4750984859682017
76	2.4513187607781743
77	2.414581604315075
78	2.391953755448007
79	2.3534032774880593
80	2.3278459479921705
81	2.3067752243817363
82	2.2851308729485673
83	2.27467004399371
84	2.257226183549444
85	2.246960546034247
86	2.2295474662661836
87	2.205805677273078
88	2.194878882531179
89	2.1802629558940194
90	2.1550713230459806
91	2.128629899624936
92	2.1087388451450035
93	2.0871013938964253
94	2.063106015653018
95	2.0449843991380074
96	2.0232923325426713
97	2.008975697837573
98	1.9914059142533826
99	1.9748077865248577
100	1.9614667964264816
101	1.9465925416579624
102	1.9368807748209247
103	1.9189069271697832
104	1.8971075397645858
105	1.8845260568768787
106	1.867862419681217
107	1.8536484663962118
108	1.845201105885536
109	1.819503310167037
110	1.803253270150368
111	1.7860457058771222
112	1.7695781002006936
113	1.7545469741692135
114	1.7378777916647798
115	1.7269797714215795
116	1.7187227228985378
117	1.7104259082735138
118	1.6923535777575118
119	1.6779534827111389
120	1.6758530063156598
121	1.6684199495923397
122	1.6631533034754442
123	1.6494384723810553
124	1.635546321653739
125	1.6197741829967083
126	1.616649732402973
127	1.6089821886984554
128	1.5987855895063396
129	1.5938731706233293
130	1.5706446137182277
131	1.5637831429236622
132	1.5604978650095558
133	1.5477166283425141
134	1.5445689069156243
135	1.5350711911059625
136	1.521643868349316
137	1.5135516591758462
138	1.5092835494893577
139	1.5028659285297365
140	1.4997880712124416
141	1.4959372932383446
142	1.4931721453615925
143	1.489443268980775
144	1.4839056485966409
145	1.4790857947209466
146	1.4734698077872617
147	1.4648171043770666
148	1.4593460946767238
149	1.4527796043362546
150	1.4470283453877884
151	1.445505284222465
152	1.4351253974592997
153	1.4294452964203255
154	1.42329447777064
155	1.418215795466326
156	1.4171407856812972
157	1.4116775669932224
158	1.4052886764905306
159	1.3952369498772115
160	1.3923905484615406
161	1.3854443989120226
162	1.3803913559177565
163	1.3765342934523033
164	1.3720623020439497
165	1.3651036585476732
166	1.360528409149269
