# Eval no.	mean best sol
0	112.56623746770735
1	99.72813234864684
2	88.19776249608657
3	78.49920335914054
4	70.18609840016356
5	63.264478564342184
6	57.576234320301744
7	52.61169826582693
8	48.28435814513029
9	44.58001162739595
10	41.72542621894162
11	38.905365559079726
12	36.44189469246494
13	34.36148083194228
14	32.47018439106204
15	30.697866146026513
16	29.155803240196914
17	27.83086640924093
18	26.552738779670147
19	25.49226679704411
20	24.39401735507735
21	23.406068383392306
22	22.493080932616678
23	21.662010505372443
24	20.891584203044523
25	20.17333984218036
26	19.525531741322737
27	18.927954725376786
28	18.34627126592215
29	17.8561603221036
30	17.294780217286206
31	16.801206955716243
32	16.376138266508566
33	15.8899943672383
34	15.501462559136634
35	15.134425030261065
36	14.76911407859708
37	14.461015593720706
38	14.103127417912836
39	13.841411665813023
40	13.532555995023882
41	13.22097665357573
42	12.99061802328892
43	12.767324957494568
44	12.502977443665682
45	12.232059042114898
46	12.020608606726029
47	11.835867486594887
48	11.63862298936333
49	11.41571667965476
50	11.299772992263604
51	11.04544440182473
52	10.95090002397491
53	10.716461253145582
54	10.614773047558815
55	10.490370688159205
56	10.335798322154833
57	10.215000593293277
58	10.100276085162934
59	9.927212683497828
60	9.853566863748002
61	9.75179866159489
62	9.614879788837971
63	9.47387061638303
64	9.381881634705337
65	9.249521272522701
66	9.161269159948086
67	9.08731843178423
68	8.972600386367558
69	8.854224587430618
70	8.806634422275541
71	8.723034176288191
72	8.600578265148632
73	8.495486308250122
74	8.467069228405212
75	8.384058321449315
76	8.285017710286478
77	8.211304719078385
78	8.157419935471813
79	8.050631965005206
80	8.025084442688375
81	7.965692704783455
82	7.876094865906276
83	7.78132477902873
84	7.748439678241158
85	7.693485976684739
86	7.624211555184541
87	7.567556650863506
88	7.549707143497363
89	7.495667644985129
90	7.46704106931307
91	7.3831631507087
92	7.291724433862521
93	7.244589443755999
94	7.211046366985104
95	7.151365544278669
96	7.143323086666851
97	7.079663701800405
98	7.047002485380203
99	6.993685978549459
100	6.918416114396408
101	6.89140137985795
102	6.839060573126341
103	6.78692053752615
104	6.763925418892083
105	6.774215728405965
106	6.700876742005039
107	6.658932579766889
108	6.640883728702553
109	6.630393544239133
110	6.595202013202572
111	6.557527794470582
112	6.532978764215922
113	6.50078586299615
114	6.47544746999975
115	6.409116065356181
116	6.401733555034696
117	6.3642328824054335
118	6.354731253290881
119	6.300360343994257
120	6.2935126624052975
121	6.2410674254287555
122	6.2105719549557685
123	6.218883726740296
124	6.1824789118792465
125	6.123473616875236
126	6.121730546411796
127	6.095337504935147
128	6.041168906876819
129	6.0151589233012075
130	6.008518896641503
131	5.9880337573875675
132	5.974423935033625
133	5.992419599583364
134	5.955785364549287
135	5.954086297006936
136	5.919780662507966
137	5.915219801635121
138	5.894739898732512
139	5.862339833822029
140	5.832812192377691
141	5.8066658554136
142	5.8129307905565994
143	5.77564414076733
144	5.761611957606594
145	5.696101279406792
146	5.688712188886403
147	5.676026508436054
148	5.700807057475139
149	5.634336516459542
150	5.6031558952482055
151	5.602267289548082
152	5.601910408283535
153	5.560059909748849
154	5.54192559416104
155	5.474086182664338
156	5.5216668892428595
157	5.48855778129989
158	5.511046478597357
159	5.47949769452096
160	5.454449391061934
161	5.454282619233602
162	5.452578268631236
163	5.383455752614498
164	5.382974410635452
165	5.378439634233444
166	5.374179916023262
