# Generation  ratio_optimal
0	0.03177
1	0.03502
2	0.03513
3	0.03546
4	0.03578
5	0.0362
6	0.03688
7	0.03582
8	0.03703
9	0.03711
10	0.03693
11	0.03668
12	0.0371
13	0.0366
14	0.03717
15	0.03694
16	0.03662
17	0.03625
18	0.03635
19	0.03705
20	0.0371
21	0.03824
22	0.0369
23	0.03728
24	0.03733
25	0.03823
26	0.03675
27	0.03842
28	0.03732
29	0.03762
30	0.03676
31	0.0384
32	0.03699
33	0.03763
34	0.03616
35	0.03729
36	0.03768
37	0.03764
38	0.03733
39	0.03767
40	0.03745
41	0.0375
42	0.03875
43	0.03773
44	0.03817
45	0.0394
46	0.03956
47	0.03839
48	0.03833
49	0.03796
50	0.03819
51	0.03801
52	0.03737
53	0.03851
54	0.0383
55	0.03861
56	0.03814
57	0.03788
58	0.03821
59	0.03803
60	0.03848
61	0.03967
62	0.03889
63	0.03904
64	0.03893
65	0.03975
66	0.03901
67	0.03987
68	0.03936
69	0.04075
70	0.03834
71	0.03994
72	0.03908
73	0.03986
74	0.03926
75	0.03905
76	0.0385
77	0.03932
78	0.03948
79	0.03968
80	0.03938
81	0.03849
82	0.04037
83	0.03855
84	0.03983
85	0.0401
86	0.03956
87	0.03966
88	0.03953
89	0.03978
90	0.03914
91	0.04001
92	0.03964
93	0.04052
94	0.03971
95	0.03985
96	0.03983
97	0.03945
98	0.0402
99	0.03987
100	0.04089
101	0.04063
102	0.04044
103	0.04106
104	0.03969
105	0.04009
106	0.03994
107	0.03972
108	0.04107
109	0.04056
110	0.04054
111	0.04017
112	0.04101
113	0.04161
114	0.04053
115	0.04013
116	0.04042
117	0.04146
118	0.04172
119	0.04268
120	0.0421
121	0.04151
122	0.04073
123	0.04174
124	0.04193
125	0.04048
126	0.04081
127	0.04104
128	0.04236
129	0.04131
130	0.04139
131	0.04152
132	0.04155
133	0.04149
134	0.04147
135	0.04118
136	0.04283
137	0.0413
138	0.0424
139	0.04189
140	0.04142
141	0.04107
142	0.0424
143	0.04315
144	0.04259
145	0.04324
146	0.04293
147	0.04271
148	0.04197
149	0.04207
150	0.04268
151	0.04347
152	0.04322
153	0.04177
154	0.04257
155	0.04242
156	0.04458
157	0.04308
158	0.04373
159	0.04394
160	0.04359
161	0.04326
162	0.04379
163	0.0442
164	0.04445
165	0.04577
166	0.04351
167	0.0439
168	0.04259
169	0.04376
170	0.04513
171	0.0438
172	0.04389
173	0.04456
174	0.04532
175	0.04573
176	0.04547
177	0.04667
178	0.04616
179	0.04652
180	0.04505
181	0.04656
182	0.04573
183	0.04637
184	0.0466
185	0.046
186	0.046
187	0.04532
188	0.04584
189	0.04669
190	0.04681
191	0.04645
192	0.04457
193	0.0469
194	0.04608
195	0.04643
196	0.04662
197	0.04776
198	0.04613
199	0.04629
200	0.04703
201	0.04637
202	0.04669
203	0.04672
204	0.04606
205	0.04723
206	0.04714
207	0.04787
208	0.04785
209	0.04737
210	0.04738
211	0.04765
212	0.04656
213	0.04702
214	0.04776
215	0.04728
216	0.04763
217	0.04673
218	0.04864
219	0.04827
220	0.04874
221	0.04885
222	0.04867
223	0.04924
224	0.04926
225	0.04909
226	0.04875
227	0.04852
228	0.04912
229	0.04966
230	0.04902
231	0.04782
232	0.04886
233	0.04881
234	0.04996
235	0.0499
236	0.04983
237	0.05003
238	0.05089
239	0.05102
240	0.04961
241	0.04917
242	0.05006
243	0.05106
244	0.05078
245	0.05185
246	0.05138
247	0.05095
248	0.05052
249	0.05002
250	0.05039
251	0.05118
252	0.05116
253	0.05235
254	0.05164
255	0.05183
256	0.05192
257	0.05231
258	0.05202
259	0.05248
260	0.05315
261	0.05299
262	0.05306
263	0.05324
264	0.05329
265	0.0525
266	0.05374
267	0.05378
268	0.05356
269	0.05427
270	0.05251
271	0.05394
272	0.05329
273	0.05403
274	0.05528
275	0.05569
276	0.05503
277	0.05563
278	0.05522
279	0.05572
280	0.056
281	0.05593
282	0.05662
283	0.05537
284	0.05598
285	0.05558
286	0.05607
287	0.0562
288	0.05615
289	0.0567
290	0.0561
291	0.05717
292	0.05817
293	0.05737
294	0.05865
295	0.05832
296	0.05807
297	0.05811
298	0.05675
299	0.05752
300	0.05747
301	0.05865
302	0.0587
303	0.05931
304	0.06069
305	0.06007
306	0.06009
307	0.05926
308	0.05894
309	0.05959
310	0.06087
311	0.06042
312	0.06033
313	0.06034
314	0.06184
315	0.06012
316	0.06157
317	0.06113
318	0.06072
319	0.06201
320	0.062
321	0.06269
322	0.06135
323	0.06245
324	0.06354
325	0.06187
326	0.0615
327	0.06356
328	0.06386
329	0.06291
330	0.06388
331	0.06306
332	0.06304
333	0.06417
334	0.06344
335	0.06385
336	0.06345
337	0.0643
338	0.06444
339	0.06477
340	0.06431
341	0.06597
342	0.06603
343	0.06678
344	0.0676
345	0.06719
346	0.0667
347	0.06721
348	0.06649
349	0.06732
350	0.0693
351	0.0687
352	0.06829
353	0.06852
354	0.069
355	0.06818
356	0.06949
357	0.06916
358	0.0707
359	0.06927
360	0.07
361	0.07076
362	0.06969
363	0.0696
364	0.07145
365	0.07139
366	0.07114
367	0.07023
368	0.07138
369	0.0718
370	0.07282
371	0.0724
372	0.07305
373	0.07341
374	0.07304
375	0.07473
376	0.07325
377	0.07349
378	0.07457
379	0.07534
380	0.07559
381	0.07481
382	0.076
383	0.07576
384	0.07672
385	0.07664
386	0.07782
387	0.07816
388	0.0775
389	0.07886
390	0.07687
391	0.07724
392	0.07914
393	0.0782
394	0.07821
395	0.07857
396	0.07923
397	0.07874
398	0.08069
399	0.07965
400	0.0825
401	0.08105
402	0.08236
403	0.08067
404	0.08211
405	0.0825
406	0.08091
407	0.08286
408	0.08269
409	0.08441
410	0.08393
411	0.08279
412	0.08305
413	0.08299
414	0.08289
415	0.08414
416	0.0857
417	0.08735
418	0.08823
419	0.08855
420	0.0873
421	0.08753
422	0.08564
423	0.08705
424	0.08689
425	0.08842
426	0.08949
427	0.08926
428	0.08962
429	0.09006
430	0.09162
431	0.09139
432	0.08901
433	0.09068
434	0.09136
435	0.09318
436	0.0941
437	0.09409
438	0.09425
439	0.09331
440	0.09342
441	0.09326
442	0.09329
443	0.09533
444	0.09359
445	0.09578
446	0.09694
447	0.096
448	0.09727
449	0.09774
450	0.0978
451	0.09911
452	0.09843
453	0.10008
454	0.10096
455	0.10126
456	0.10136
457	0.10299
458	0.10122
459	0.10069
460	0.10175
461	0.10166
462	0.10279
463	0.10282
464	0.1038
465	0.10508
466	0.10539
467	0.10601
468	0.1049
469	0.10617
470	0.10729
471	0.10789
472	0.10591
473	0.10833
474	0.10771
475	0.11008
476	0.1098
477	0.10992
478	0.11101
479	0.11081
480	0.11147
481	0.11467
482	0.11356
483	0.11313
484	0.11344
485	0.11401
486	0.11535
487	0.11515
488	0.11672
489	0.1153
490	0.11616
491	0.11686
492	0.11882
493	0.11822
494	0.11719
495	0.11783
496	0.11785
497	0.11856
498	0.11993
499	0.12028
500	0.12095
501	0.12336
502	0.12145
503	0.12395
504	0.12424
505	0.12478
506	0.12419
507	0.12504
508	0.12412
509	0.1265
510	0.12669
511	0.12675
512	0.12821
513	0.12849
514	0.12852
515	0.12945
516	0.12957
517	0.13101
518	0.1329
519	0.13274
520	0.13301
521	0.13407
522	0.13407
523	0.13441
524	0.1343
525	0.13739
526	0.13738
527	0.13904
528	0.13841
529	0.13983
530	0.13887
531	0.14049
532	0.14093
533	0.14118
534	0.1399
535	0.14147
536	0.1435
537	0.14417
538	0.14418
539	0.14615
540	0.14688
541	0.14803
542	0.14649
543	0.14935
544	0.14983
545	0.14967
546	0.14943
547	0.1523
548	0.15317
549	0.15343
550	0.15465
551	0.15506
552	0.15585
553	0.15615
554	0.15713
555	0.15763
556	0.15784
557	0.15701
558	0.15929
559	0.16102
560	0.16084
561	0.16116
562	0.16154
563	0.16178
564	0.16173
565	0.16309
566	0.16381
567	0.16362
568	0.16526
569	0.16627
570	0.16661
571	0.16947
572	0.17092
573	0.17095
574	0.17222
575	0.17313
576	0.17178
577	0.17361
578	0.1765
579	0.17828
580	0.17644
581	0.17754
582	0.17823
583	0.17985
584	0.18026
585	0.18031
586	0.18105
587	0.18323
588	0.18561
589	0.18652
590	0.18718
591	0.18788
592	0.18962
593	0.19004
594	0.18783
595	0.19002
596	0.19219
597	0.19346
598	0.19317
599	0.19384
600	0.19498
601	0.19748
602	0.19539
603	0.19812
604	0.19848
605	0.20012
606	0.2004
607	0.20031
608	0.20069
609	0.20153
610	0.20258
611	0.20393
612	0.20459
613	0.20551
614	0.20774
615	0.2082
616	0.21034
617	0.21153
618	0.21207
619	0.21292
620	0.21408
621	0.21394
622	0.21444
623	0.21784
624	0.22043
625	0.22145
626	0.22193
627	0.22181
628	0.22342
629	0.22361
630	0.22601
631	0.22728
632	0.2294
633	0.23019
634	0.23208
635	0.23265
636	0.23101
637	0.23233
638	0.23364
639	0.23606
640	0.23707
641	0.23757
642	0.23985
643	0.24367
644	0.24394
645	0.24436
646	0.24317
647	0.24365
648	0.24231
649	0.24696
650	0.24632
651	0.24968
652	0.25017
653	0.2507
654	0.25551
655	0.2566
656	0.25571
657	0.25631
658	0.25653
659	0.25748
660	0.25751
661	0.25918
662	0.26112
663	0.26248
664	0.2647
665	0.2664
666	0.26689
667	0.26916
668	0.26907
669	0.27069
670	0.27332
671	0.27477
672	0.27532
673	0.27901
674	0.27848
675	0.27908
676	0.28333
677	0.2844
678	0.28701
679	0.28977
680	0.28882
681	0.29115
682	0.2927
683	0.29334
684	0.29242
685	0.29389
686	0.29254
687	0.29289
688	0.29491
689	0.29598
690	0.29905
691	0.29861
692	0.30022
693	0.30185
694	0.30427
695	0.30619
696	0.30727
697	0.30942
698	0.31004
699	0.31158
700	0.31235
701	0.31355
702	0.31501
703	0.31767
704	0.3195
705	0.32203
706	0.32055
707	0.32291
708	0.32407
709	0.32699
710	0.32841
711	0.32951
712	0.33165
713	0.3321
714	0.33484
715	0.33568
716	0.33789
717	0.3389
718	0.33939
719	0.34261
720	0.34358
721	0.3464
722	0.34802
723	0.35047
724	0.34972
725	0.35183
726	0.35316
727	0.35622
728	0.35664
729	0.35637
730	0.35998
731	0.36084
732	0.36213
733	0.36418
734	0.3678
735	0.36756
736	0.37073
737	0.37251
738	0.37349
739	0.37368
740	0.37459
741	0.3771
742	0.37736
743	0.38074
744	0.38367
745	0.38463
746	0.39027
747	0.39211
748	0.39109
749	0.39242
750	0.39489
751	0.39724
752	0.3972
753	0.39761
754	0.39908
755	0.40016
756	0.40209
757	0.40512
758	0.40658
759	0.41046
760	0.41204
761	0.41247
762	0.41604
763	0.42184
764	0.42141
765	0.42264
766	0.42183
767	0.42432
768	0.42764
769	0.42918
770	0.43193
771	0.43232
772	0.43554
773	0.43683
774	0.43763
775	0.44018
776	0.44005
777	0.44218
778	0.4453
779	0.44608
780	0.44979
781	0.45174
782	0.4532
783	0.45608
784	0.45711
785	0.46117
786	0.46138
787	0.46309
788	0.46611
789	0.46656
790	0.4687
791	0.46942
792	0.4707
793	0.47294
794	0.47406
795	0.4791
796	0.48147
797	0.48272
798	0.48606
799	0.48761
800	0.48939
801	0.49182
802	0.49433
803	0.49606
804	0.49726
805	0.50045
806	0.50126
807	0.50237
808	0.50753
809	0.50756
810	0.50933
811	0.51013
812	0.5154
813	0.51772
814	0.51931
815	0.52136
816	0.52414
817	0.52605
818	0.52796
819	0.52732
820	0.5282
821	0.53112
822	0.53262
823	0.53663
824	0.53832
825	0.54159
826	0.54229
827	0.54453
828	0.54549
829	0.54706
830	0.55025
831	0.55471
832	0.55662
833	0.55964
834	0.56182
835	0.56411
836	0.56659
837	0.56999
838	0.57147
839	0.57394
840	0.57568
841	0.57847
842	0.58126
843	0.58482
844	0.58656
845	0.58961
846	0.59169
847	0.59273
848	0.59408
849	0.59679
850	0.60062
851	0.60292
852	0.60486
853	0.60595
854	0.60911
855	0.61019
856	0.6098
857	0.6113
858	0.61444
859	0.61564
860	0.61858
861	0.6192
862	0.62255
863	0.62449
864	0.62708
865	0.63246
866	0.63336
867	0.63525
868	0.63947
869	0.64092
870	0.64232
871	0.64349
872	0.64551
873	0.64789
874	0.65001
875	0.6533
876	0.65447
877	0.65783
878	0.65801
879	0.65967
880	0.66268
881	0.6659
882	0.66891
883	0.67212
884	0.67271
885	0.67555
886	0.67658
887	0.67727
888	0.6796
889	0.68211
890	0.68297
891	0.68624
892	0.68942
893	0.69129
894	0.69357
895	0.69597
896	0.69917
