# Eval no.	mean best sol
0	3.685820266666673
1	2.374562666666666
2	1.698283399999996
3	1.2772488333333318
4	1.022074366666667
5	0.8336928000000002
6	0.6973659333333326
7	0.6008637333333336
8	0.5324575333333339
9	0.4767765333333332
10	0.42729676666666655
11	0.3859177999999993
12	0.3511630333333335
13	0.31887236666666696
14	0.2954910000000005
15	0.2722796333333338
16	0.25443760000000076
17	0.23893223333333374
18	0.22580273333333337
19	0.2130862666666666
20	0.20165793333333315
21	0.19159259999999972
22	0.18180473333333308
23	0.17297583333333272
24	0.16429289999999913
25	0.15590119999999927
26	0.14975159999999937
27	0.1441115999999994
28	0.13848716666666627
29	0.13263936666666623
30	0.12818476666666626
31	0.12433169999999977
32	0.11982709999999984
33	0.1160816999999998
34	0.11314663333333311
35	0.1100095666666665
36	0.10750196666666652
37	0.10506793333333314
38	0.1028123999999998
39	0.10049636666666648
40	0.09787229999999979
41	0.09591013333333308
42	0.09357473333333305
43	0.09174256666666643
44	0.08951403333333305
45	0.08700683333333319
46	0.08489179999999995
47	0.08339643333333328
48	0.08184006666666661
49	0.08060613333333322
50	0.07893769999999983
51	0.07768589999999988
52	0.07630129999999989
53	0.0749811666666665
54	0.07377533333333314
55	0.0718389999999998
56	0.07062066666666653
57	0.06965033333333319
58	0.06886986666666656
59	0.06777566666666658
60	0.06643033333333324
61	0.0656257999999999
62	0.0646793666666666
63	0.06344696666666658
64	0.06235406666666662
65	0.06148866666666664
66	0.060843066666666674
67	0.060247366666666705
68	0.05931793333333334
69	0.05855356666666672
70	0.05739710000000004
71	0.05670963333333337
72	0.055884966666666744
73	0.05536190000000005
74	0.05454530000000003
75	0.054062833333333345
76	0.05334233333333339
77	0.05295066666666667
78	0.05237973333333331
79	0.051631
80	0.05137736666666669
81	0.05090643333333339
82	0.050471100000000046
83	0.04989833333333336
84	0.049452400000000014
85	0.048929966666666665
86	0.048601833333333344
87	0.0482230666666667
88	0.04771260000000002
89	0.04720990000000003
90	0.04678506666666667
91	0.04636723333333337
92	0.04597726666666671
93	0.04536353333333338
94	0.04497840000000006
95	0.0443856333333334
96	0.0435242333333334
97	0.04313946666666675
98	0.042747800000000086
99	0.04235370000000009
100	0.042018600000000114
101	0.04171996666666675
102	0.04155183333333341
103	0.041279433333333414
104	0.04097330000000009
105	0.04066303333333344
106	0.04016643333333343
107	0.03983430000000012
108	0.03954330000000013
109	0.03915026666666677
110	0.03886593333333344
111	0.03840880000000009
112	0.03801206666666674
113	0.03771543333333342
114	0.03737916666666675
115	0.037016933333333425
116	0.03667556666666677
117	0.03644803333333343
118	0.036168733333333425
119	0.03588283333333342
120	0.035654266666666753
121	0.03552143333333341
122	0.035294666666666745
123	0.03505596666666674
124	0.034873433333333384
125	0.03461840000000005
126	0.03430300000000004
127	0.03404003333333337
128	0.03385646666666672
129	0.033679133333333375
130	0.033371600000000036
131	0.03311050000000003
132	0.0328464666666667
133	0.032625100000000046
134	0.03242786666666671
135	0.03210076666666671
136	0.031765466666666714
137	0.03152220000000005
138	0.0312657666666667
139	0.030941333333333355
140	0.030754966666666664
141	0.03054846666666666
142	0.030326633333333325
143	0.030129733333333335
144	0.029959999999999997
145	0.02975893333333333
146	0.029581866666666675
147	0.029331899999999994
148	0.029168933333333334
149	0.02903456666666667
150	0.02884973333333334
151	0.02866306666666665
152	0.028519533333333322
153	0.02833126666666665
154	0.028174466666666648
155	0.027955066666666663
156	0.027784199999999985
157	0.02757553333333333
158	0.027445766666666663
159	0.02726656666666665
160	0.0271333
161	0.026969866666666675
162	0.026796033333333347
163	0.02655176666666667
164	0.026423333333333326
165	0.02628819999999999
166	0.026146599999999992
