# Generation  ratio_optimal
0	0.03034
1	0.0349
2	0.03777
3	0.039
4	0.04095
5	0.04095
6	0.0411
7	0.04157
8	0.04171
9	0.04131
10	0.04206
11	0.04094
12	0.04173
13	0.04221
14	0.04326
15	0.04302
16	0.04215
17	0.04124
18	0.04259
19	0.04321
20	0.04282
21	0.04208
22	0.04272
23	0.04348
24	0.04335
25	0.04242
26	0.04348
27	0.04299
28	0.0431
29	0.04332
30	0.0438
31	0.04387
32	0.04328
33	0.04426
34	0.04452
35	0.04526
36	0.04405
37	0.04531
38	0.04446
39	0.04434
40	0.04389
41	0.04461
42	0.04603
43	0.04473
44	0.04419
45	0.0444
46	0.04547
47	0.04505
48	0.04521
49	0.04598
50	0.04531
51	0.04438
52	0.04583
53	0.04462
54	0.04479
55	0.04614
56	0.04628
57	0.04592
58	0.04498
59	0.04528
60	0.0466
61	0.04572
62	0.0455
63	0.04651
64	0.04553
65	0.04585
66	0.04597
67	0.04626
68	0.04689
69	0.04699
70	0.04612
71	0.047
72	0.04622
73	0.0464
74	0.04739
75	0.04651
76	0.04634
77	0.0479
78	0.0462
79	0.04786
80	0.04702
81	0.04697
82	0.0474
83	0.04893
84	0.04937
85	0.04791
86	0.04879
87	0.04887
88	0.04785
89	0.04781
90	0.04786
91	0.04918
92	0.04888
93	0.0497
94	0.04761
95	0.04909
96	0.04831
97	0.04949
98	0.0486
99	0.05025
100	0.05031
101	0.04945
102	0.04994
103	0.04942
104	0.0495
105	0.04964
106	0.05177
107	0.05001
108	0.05039
109	0.04978
110	0.05109
111	0.05064
112	0.0509
113	0.05042
114	0.05066
115	0.05083
116	0.0514
117	0.05114
118	0.05178
119	0.05233
120	0.05105
121	0.05294
122	0.05068
123	0.05255
124	0.05184
125	0.05294
126	0.0521
127	0.05182
128	0.05209
129	0.05201
130	0.05207
131	0.05295
132	0.05303
133	0.05353
134	0.05373
135	0.05355
136	0.05411
137	0.05394
138	0.05405
139	0.05391
140	0.05271
141	0.05433
142	0.05371
143	0.05387
144	0.05321
145	0.05442
146	0.05507
147	0.05391
148	0.0544
149	0.05415
150	0.05497
151	0.05453
152	0.05418
153	0.05585
154	0.05578
155	0.05675
156	0.05591
157	0.05598
158	0.05788
159	0.05651
160	0.05606
161	0.05639
162	0.0563
163	0.056
164	0.05591
165	0.05926
166	0.05805
167	0.05838
168	0.05731
169	0.05828
170	0.05755
171	0.05846
172	0.05855
173	0.05975
174	0.05801
175	0.05852
176	0.05826
177	0.05849
178	0.0585
179	0.06144
180	0.059
181	0.05995
182	0.06118
183	0.06203
184	0.06083
185	0.06191
186	0.06133
187	0.06071
188	0.06169
189	0.06129
190	0.0628
191	0.06267
192	0.06289
193	0.06339
194	0.06292
195	0.06318
196	0.06275
197	0.06312
198	0.06242
199	0.06362
200	0.06319
201	0.06399
202	0.06496
203	0.06313
204	0.06587
205	0.066
206	0.06421
207	0.06628
208	0.06494
209	0.06511
210	0.06676
211	0.06543
212	0.06732
213	0.06541
214	0.06619
215	0.06709
216	0.06722
217	0.0678
218	0.06728
219	0.06831
220	0.06887
221	0.06781
222	0.06796
223	0.06866
224	0.06819
225	0.06854
226	0.06886
227	0.06927
228	0.06833
229	0.06831
230	0.07106
231	0.07005
232	0.0699
233	0.07051
234	0.07077
235	0.0701
236	0.07123
237	0.07061
238	0.07091
239	0.07256
240	0.07299
241	0.07312
242	0.07263
243	0.07326
244	0.07303
245	0.07377
246	0.07362
247	0.07363
248	0.07442
249	0.07371
250	0.07327
251	0.07534
252	0.07472
253	0.07622
254	0.07662
255	0.07605
256	0.07714
257	0.07725
258	0.07617
259	0.07646
260	0.07793
261	0.07735
262	0.07685
263	0.07742
264	0.07755
265	0.07943
266	0.07938
267	0.07987
268	0.07944
269	0.08004
270	0.08133
271	0.08025
272	0.08115
273	0.08117
274	0.08104
275	0.08059
276	0.08194
277	0.08204
278	0.08131
279	0.0828
280	0.08323
281	0.08416
282	0.08379
283	0.08421
284	0.08311
285	0.08368
286	0.08582
287	0.08525
288	0.0858
289	0.08636
290	0.08457
291	0.0857
292	0.08552
293	0.08612
294	0.08603
295	0.08775
296	0.08732
297	0.08994
298	0.09032
299	0.089
300	0.08946
301	0.08961
302	0.09054
303	0.09245
304	0.09159
305	0.09326
306	0.09241
307	0.0924
308	0.09217
309	0.09205
310	0.09234
311	0.09561
312	0.09428
313	0.09568
314	0.0959
315	0.09478
316	0.09465
317	0.09633
318	0.09706
319	0.09798
320	0.09795
321	0.09691
322	0.09704
323	0.09743
324	0.09688
325	0.10025
326	0.09877
327	0.10036
328	0.09945
329	0.09989
330	0.10066
331	0.1012
332	0.1029
333	0.10209
334	0.10403
335	0.10357
336	0.10285
337	0.10326
338	0.10475
339	0.10632
340	0.10501
341	0.10656
342	0.10826
343	0.1071
344	0.10864
345	0.10738
346	0.10739
347	0.10843
348	0.10945
349	0.11061
350	0.10915
351	0.10967
