MINIMIZING QUARTIC WITH NOISE (1000 gens, binary)
QUARTIC WITH NOISE
1000
binary
Gen #	minima
1	106.6477762875683
2	105.13285606339971
3	105.13285606339971
4	68.98941335183937
5	68.98941335183937
6	68.98941335183937
7	68.98941335183937
8	68.98941335183937
9	58.76644175121607
10	29.080678472537205
11	29.080678472537205
12	29.080678472537205
13	29.080678472537205
14	29.080678472537205
15	29.080678472537205
16	28.6656364446906
17	27.460735853580186
18	25.721021950593894
19	25.482218533275493
20	24.44160432387726
21	14.623877759182584
22	14.248724636313549
23	14.248724636313549
24	14.248724636313549
25	13.429673831931318
26	10.568999704597276
27	10.554549018243007
28	10.554549018243007
29	10.237202617723486
30	10.214850933341417
31	9.967753352406792
32	9.763109558870227
33	9.763109558870227
34	9.152271561105376
35	8.75407303380334
36	8.75407303380334
37	8.661125387955487
38	8.298985961630096
39	8.298985961630096
40	8.19306129926145
41	8.136670275888008
42	8.136670275888008
43	8.11570373097752
44	8.11570373097752
45	8.11570373097752
46	8.11570373097752
47	8.11570373097752
48	8.11570373097752
49	7.921696191959219
50	7.921696191959219
51	7.336709685610219
52	7.336709685610219
53	7.326094335037877
54	7.326094335037877
55	7.326094335037877
56	7.326094335037877
57	7.255796491908624
58	7.255796491908624
59	7.079258700791019
60	7.079258700791019
61	7.079258700791019
62	7.079258700791019
63	7.079258700791019
64	7.079258700791019
65	7.079258700791019
66	7.079258700791019
67	7.079258700791019
68	7.079258700791019
69	7.079258700791019
70	7.079258700791019
71	7.079258700791019
72	6.752123205460366
73	6.752123205460366
74	6.752123205460366
75	6.6080187048269625
76	6.371086246277089
77	6.371086246277089
78	6.359767050535447
79	5.712678191286223
80	5.712678191286223
81	5.712678191286223
82	5.59074257177791
83	5.59074257177791
84	5.59074257177791
85	5.209067308579472
86	4.878217913085757
87	4.855200450946949
88	4.855200450946949
89	4.855200450946949
90	4.795299635399138
91	4.795299635399138
92	4.795299635399138
93	4.795299635399138
94	4.795299635399138
95	4.795299635399138
96	4.782583778609922
97	4.782583778609922
98	4.721910923802566
99	4.721910923802566
100	4.567375791406819
101	4.458663950952583
102	4.458663950952583
103	4.458663950952583
104	4.458663950952583
105	4.336831117551429
106	4.311534614877725
107	4.311534614877725
108	4.311534614877725
109	4.311534614877725
110	4.199549294094769
111	4.199549294094769
112	4.169336074524638
113	4.169336074524638
114	4.169336074524638
115	4.136719448357353
116	4.136719448357353
117	4.136719448357353
118	4.136719448357353
119	4.136719448357353
120	4.1185447933741335
121	4.1185447933741335
122	4.1185447933741335
123	4.1185447933741335
124	4.1185447933741335
125	4.1185447933741335
126	4.1185447933741335
127	4.1185447933741335
128	4.1185447933741335
129	4.1185447933741335
130	4.1185447933741335
