MINIMIZING SHEKEL'S FOXHOLES (1000 gens, gray)
SHEKEL'S FOXHOLES
1000
gray
Gen #	minima
1	203.94593885818588
2	70.77347017263988
3	26.13272781455019
4	24.202144001040907
5	24.202144001040907
6	20.022027195520167
7	10.721932630776767
8	10.721932630776767
9	10.715603447943428
10	10.627720079663863
11	10.627720079663863
12	9.936438539789034
13	9.860142449881138
14	9.808932504568492
15	9.808932504568492
16	9.806299775424392
17	9.77882615257834
18	9.77882615257834
19	9.77882615257834
20	9.77882615257834
21	5.930838733785422
22	5.930838733785422
23	5.9308068503108045
24	5.9289509364931945
25	5.9289195703442825
26	5.9289195703442825
27	5.9289195703442825
28	5.9289195703442825
29	5.9289195703442825
30	5.9289195703442825
31	5.92888044451397
32	5.92888044451397
33	5.9288602712006355
34	5.928857062454928
35	5.928851432054484
36	5.928851432054484
37	5.928851432054484
38	5.928851432054484
39	5.928851432054484
40	5.928851432054484
41	5.928851432054484
42	5.928851432054484
43	5.928851432054484
44	5.928851432054484
45	5.928851432054484
46	5.928851432054484
47	5.928851432054484
48	5.928851432054484
49	5.928851432054484
50	5.928851432054484
51	5.928851432054484
52	5.928851432054484
53	5.928851432054484
54	5.928851432054484
55	5.928851432054484
56	5.928851432054484
57	5.9288464432280605
58	5.9288464432280605
59	5.9288464432280605
60	5.92884640030829
61	5.92884640030829
62	5.92884640030829
63	5.92884640030829
64	5.928846187567069
65	5.928846187567069
66	5.928846187567069
67	5.92884580264187
68	5.92884580264187
69	5.92884580264187
70	5.928845614702896
71	5.928845610314176
72	5.928845610314176
73	5.928845610314176
74	5.928845610314176
75	5.928845610314176
76	5.928845610314176
77	5.928845610314176
78	5.928845610314176
79	5.928845520311471
80	5.928845245677258
81	5.928845241288863
82	5.928845241288863
83	5.928845241288863
84	5.928845241288863
85	5.928845151571365
86	5.928845149055953
87	5.928845149055953
88	5.928845149055953
89	5.928845149055953
90	5.928845149055953
91	5.928845149055953
92	5.9288451411344205
93	5.9288451295870885
94	5.9288451295870885
95	5.928845129317493
96	5.928845129317493
97	5.928845129317493
98	5.928845129317493
99	5.928845129317493
100	5.928845129317493
101	5.928845129317493
102	5.928845129317493
103	5.928845129317493
104	5.928845129317493
105	5.928845129317493
106	5.928845129317493
107	5.928845126987913
108	5.928845126987913
109	5.9288451269665
110	5.928845126493796
111	5.928845126493796
112	5.928845126472382
113	5.928845126472382
114	5.928845126472382
115	5.928845126472382
116	5.928845126472382
117	5.928845126451738
118	5.928845126451738
119	5.928845125571609
120	5.928845125571609
121	5.928845125571609
122	5.928845125571609
123	5.92884512555096
124	5.92884512555096
125	5.928845125531528
126	5.928845125531528
127	5.928845125531528
128	5.9288451254984995
129	5.928845125476754
130	5.928845125476754
131	5.928845125476754
132	5.92884512542429
133	5.92884512542429
134	5.928845125403517
135	5.928845125403517
136	5.928845125403517
137	5.928845125403517
138	5.928845125403517
139	5.928845125403517
140	5.928845125403517
141	5.928845125403517
142	5.928845125403517
143	5.928845125400594
144	5.928845125400594
145	5.928845125400594
