MINIMIZING QUARTIC WITH NOISE (1000 gens, gray)
QUARTIC WITH NOISE
1000
gray
Gen #	minima
1	108.08100524605061
2	108.08100524605061
3	87.98050348569043
4	57.79010643965284
5	57.430416409809006
6	57.430416409809006
7	57.430416409809006
8	57.430416409809006
9	41.75005729981905
10	41.75005729981905
11	19.33148067731745
12	18.708482046469776
13	18.708482046469776
14	18.708482046469776
15	18.708482046469776
16	10.16753982008994
17	10.16753982008994
18	10.16753982008994
19	10.16753982008994
20	10.16753982008994
21	10.16753982008994
22	10.16753982008994
23	10.16753982008994
24	10.041028003167224
25	9.289165703835017
26	9.177400695450476
27	7.8455386182483
28	7.8455386182483
29	7.8455386182483
30	7.8455386182483
31	7.7779530676351385
32	7.3678824775519836
33	7.237044128325057
34	6.93062554111212
35	6.822537116366938
36	6.822537116366938
37	6.822537116366938
38	6.795787617316478
39	6.763967552293989
40	6.524318368176933
41	6.524318368176933
42	6.524318368176933
43	6.524318368176933
44	6.524318368176933
45	6.524318368176933
46	6.517346391815061
47	6.475965684497859
48	6.312651800652333
49	6.312651800652333
50	6.312651800652333
51	6.308103431723753
52	6.308103431723753
53	6.308103431723753
54	6.24517034548459
55	5.9688631957299245
56	5.9688631957299245
57	5.77778625226218
58	5.647445448381184
59	5.647445448381184
60	5.647445448381184
61	5.647445448381184
62	5.517761577675544
63	5.517761577675544
64	5.504741472844417
65	5.348975510657809
66	5.348975510657809
67	5.348975510657809
68	5.3408501577061065
69	5.199004055482897
70	5.199004055482897
71	5.199004055482897
72	5.199004055482897
73	5.199004055482897
74	5.199004055482897
75	5.199004055482897
76	5.199004055482897
77	4.8513661636051415
78	4.8513661636051415
79	4.812340203873005
80	4.798364590116487
81	4.798364590116487
82	4.798364590116487
83	4.715107222946961
84	4.715107222946961
85	4.715107222946961
86	4.6346795138525465
87	4.482363415547044
88	4.482363415547044
89	4.311447546723637
90	4.219571484442295
91	4.219571484442295
92	4.219571484442295
93	4.115154292061611
94	3.840001379735016
95	3.840001379735016
96	3.840001379735016
97	3.8149537599587777
98	3.773060322492843
99	3.773060322492843
100	3.7461523052501797
101	3.613737336760413
102	3.613737336760413
103	3.613737336760413
104	3.598467257709337
105	3.5263732594558683
106	3.466560258394883
107	3.466560258394883
108	3.466560258394883
109	3.466560258394883
110	3.434837559274705
111	3.434837559274705
112	3.434837559274705
113	3.434837559274705
114	3.434837559274705
115	3.434837559274705
116	3.434837559274705
117	3.434837559274705
118	3.434837559274705
119	3.434837559274705
120	3.4257453449804385
121	3.4257453449804385
122	3.4094445962974635
123	3.4094445962974635
124	3.4094445962974635
125	3.4094445962974635
126	3.4094445962974635
127	3.4094445962974635
128	3.0859379632610393
129	3.0859379632610393
130	3.0859379632610393
