MINIMIZING PARABOLA (1000 gens, binary)
PARABOLA
1000
binary
Gen #	minima
1	141.581325
2	141.581325
3	141.581325
4	141.581325
5	141.581325
6	141.581325
7	141.581325
8	141.581325
9	141.581325
10	102.938936
11	102.938936
12	102.938936
13	42.259174
14	42.259174
15	42.259174
16	42.259174
17	9.819369000000002
18	9.819369000000002
19	9.640425
20	7.429334
21	7.429334
22	7.429334
23	7.423534
24	7.1226460000000005
25	6.445162000000001
26	6.445162000000001
27	6.4434260000000005
28	6.422342000000001
29	4.4849060000000005
30	4.4849060000000005
31	4.445326
32	4.17047
33	4.111822
34	4.111822
35	4.111822
36	4.111822
37	4.111822
38	4.111822
39	4.111822
40	4.111822
41	4.111822
42	4.07591
43	4.07591
44	4.07591
45	4.07591
46	4.060262
47	4.060262
48	4.060262
49	4.060262
50	4.060262
51	4.060262
52	4.060262
53	4.060262
54	4.060262
55	4.060262
56	3.1253499999999996
57	3.1253499999999996
58	3.1253499999999996
59	3.1253499999999996
60	3.1253499999999996
61	3.1084539999999996
62	3.1084539999999996
63	3.1084539999999996
64	3.1084539999999996
65	3.1084539999999996
66	3.1050590000000002
67	3.1050590000000002
68	3.1050590000000002
69	3.1050590000000002
70	3.1050590000000002
71	3.1050590000000002
72	3.10413
73	3.10413
74	3.10413
75	3.10413
76	3.10413
77	3.10413
78	3.10413
79	3.10413
80	3.10413
81	3.10413
82	3.0754580000000002
83	3.0754580000000002
84	3.0754580000000002
85	3.0754580000000002
86	3.024258
87	3.024258
88	3.0161940000000005
89	3.0161940000000005
90	3.0161940000000005
91	3.0161940000000005
92	3.012738
93	3.012738
94	3.0046740000000005
95	3.0046740000000005
96	3.0046740000000005
97	3.0046740000000005
98	3.004242
99	3.004242
100	3.004242
101	3.004242
102	3.004242
103	3.003938
104	3.003938
105	3.003938
106	3.003938
107	3.003938
108	3.003938
109	3.003938
110	3.003938
111	3.003938
112	3.003938
113	3.003938
114	3.003938
115	3.003938
116	3.003938
117	3.003938
118	3.003938
119	3.003938
120	3.0038570000000004
121	3.0037220000000002
122	3.0037220000000002
123	3.0037220000000002
124	3.0037220000000002
125	3.0037220000000002
126	3.0037220000000002
127	3.0037220000000002
128	3.0037220000000002
129	3.0037220000000002
130	3.0037220000000002
131	3.0037220000000002
132	3.0037220000000002
133	3.0037220000000002
134	3.0037220000000002
135	3.0037220000000002
136	3.0037220000000002
137	3.0037220000000002
138	3.0037220000000002
139	3.0037220000000002
140	3.0037220000000002
141	3.0037220000000002
142	3.0037220000000002
143	3.0037220000000002
144	3.0037170000000004
145	3.0037170000000004
146	3.0037170000000004
147	3.0037170000000004
148	3.0037170000000004
149	3.0037170000000004
150	3.0037170000000004
151	3.0037170000000004
152	3.0037170000000004
153	3.0037170000000004
154	3.0037170000000004
155	3.0037170000000004
156	3.0037170000000004
157	3.0037170000000004
158	3.0037170000000004
159	3.0037170000000004
160	3.0037170000000004
161	3.0037170000000004
162	3.0037170000000004
163	3.0037170000000004
164	3.0037170000000004
165	3.0037170000000004
166	3.0037170000000004
167	3.0037170000000004
168	3.0037170000000004
169	3.0037170000000004
170	3.0037170000000004
171	3.0037170000000004
172	3.0037170000000004
173	3.0037170000000004
174	3.0037170000000004
175	3.0037170000000004
176	3.0037170000000004
177	3.0037170000000004
178	3.0037170000000004
179	3.0037170000000004
180	3.0037170000000004
