# Generation	ratio_optimal	mean_fitness
267	0.05359	24.5873
268	0.05413	24.5972
269	0.05508	24.6103
270	0.0546	24.6076
271	0.05284	24.6099
272	0.05308	24.6228
273	0.05385	24.6113
274	0.05328	24.6249
275	0.0545	24.6517
276	0.05593	24.6418
277	0.05559	24.6392
278	0.0558	24.6631
279	0.05586	24.6871
280	0.05602	24.7094
281	0.05617	24.6913
282	0.05559	24.6835
283	0.05674	24.7245
284	0.05625	24.7358
285	0.05761	24.7615
286	0.05628	24.7461
287	0.05593	24.7182
288	0.05659	24.747
289	0.05623	24.7437
290	0.05704	24.7569
291	0.05649	24.7774
292	0.05727	24.7996
293	0.05806	24.7911
294	0.05783	24.8105
295	0.05849	24.816
296	0.05879	24.8012
297	0.05746	24.8317
298	0.05681	24.8206
299	0.05778	24.822
300	0.05637	24.8473
301	0.05934	24.844
302	0.05817	24.8801
303	0.05834	24.9046
304	0.06006	24.8974
305	0.05874	24.8819
306	0.0593	24.9074
307	0.05945	24.9161
308	0.06015	24.9525
309	0.06055	24.925
310	0.0608	24.9439
311	0.06018	24.9544
312	0.05985	24.9467
313	0.06037	24.9611
314	0.06084	24.9656
315	0.06153	25.0046
316	0.06082	24.9855
317	0.06256	25.0228
318	0.06204	25.0238
319	0.06093	25.0111
320	0.06213	25.0203
321	0.06098	25.027
322	0.06213	25.048
323	0.06148	25.0867
324	0.06247	25.0987
325	0.06411	25.1138
326	0.06347	25.1109
327	0.06266	25.1004
328	0.06184	25.1035
329	0.0628	25.1165
330	0.06594	25.1407
331	0.06377	25.1222
332	0.06424	25.1438
333	0.06414	25.1493
334	0.06415	25.151
335	0.06542	25.1756
336	0.06449	25.1964
337	0.06546	25.2334
338	0.06573	25.2132
339	0.06445	25.2019
340	0.06618	25.2282
341	0.06651	25.2358
342	0.06623	25.2723
343	0.06693	25.2638
344	0.0666	25.2844
345	0.0671	25.2993
346	0.0674	25.3063
347	0.06713	25.3188
348	0.06756	25.3051
349	0.06694	25.3207
350	0.06765	25.3348
351	0.06901	25.3406
352	0.06843	25.3644
353	0.06825	25.3478
354	0.06881	25.3649
355	0.06927	25.3931
356	0.06949	25.4014
357	0.07	25.4151
358	0.06971	25.3992
359	0.07075	25.4196
360	0.06916	25.4382
361	0.07011	25.4645
362	0.06919	25.4566
363	0.07148	25.4626
364	0.07152	25.4824
365	0.07144	25.5054
366	0.07035	25.5096
367	0.07183	25.5192
368	0.07257	25.5183
369	0.07107	25.526
370	0.07173	25.5533
371	0.07209	25.5583
372	0.0717	25.5748
373	0.07095	25.5732
374	0.07141	25.5925
375	0.0724	25.6002
376	0.07251	25.5974
377	0.07323	25.6376
378	0.07377	25.655
379	0.07444	25.6474
380	0.0752	25.6745
381	0.07475	25.6793
382	0.07528	25.6876
383	0.07521	25.6983
384	0.07645	25.6978
385	0.07654	25.7432
386	0.07721	25.7491
387	0.07712	25.7462
388	0.07606	25.7686
389	0.07723	25.7831
390	0.07647	25.7755
391	0.07682	25.7652
392	0.07697	25.7839
393	0.07918	25.8301
394	0.07845	25.8146
395	0.07945	25.8397
396	0.07996	25.855
397	0.07971	25.8706
398	0.07943	25.8823
399	0.0797	25.8962
400	0.0809	25.9041
401	0.08127	25.9263
402	0.08156	25.9339
403	0.08203	25.9328
404	0.08265	25.9516
405	0.08128	25.965
406	0.08259	25.9777
407	0.08303	25.9684
408	0.08332	25.9799
409	0.08295	25.9923
410	0.08506	26.037
411	0.08495	26.0393
412	0.08555	26.0523
413	0.08388	26.0594
414	0.08559	26.0822
415	0.08651	26.0962
416	0.08588	26.1201
417	0.08713	26.1401
418	0.08663	26.153
419	0.08654	26.1396
420	0.08822	26.1611
421	0.08801	26.1671
422	0.08788	26.1814
423	0.0879	26.2051
424	0.0886	26.2264
425	0.08886	26.2226
426	0.08924	26.2321
427	0.09068	26.2512
428	0.0913	26.2562
429	0.08946	26.2538
430	0.09011	26.2655
431	0.09183	26.2974
432	0.08981	26.2987
433	0.09177	26.3186
434	0.09158	26.3448
435	0.09148	26.3371
