# Eval no.	mean best sol
0	2.9447722602320963
1	1.6882230960006315
2	1.089828929393602
3	0.7723748255463672
4	0.5552463111285998
5	0.4377604413667658
6	0.3446489629423005
7	0.28975736407806657
8	0.24501475175286672
9	0.2144649814789668
10	0.19101889231463343
11	0.17150819179046703
12	0.15618166726913363
13	0.1436816710431001
14	0.13386170266229996
15	0.12448889853720013
16	0.11821477136100003
17	0.11265335984003343
18	0.1074454757805998
19	0.10362061625616648
20	0.0994097729926
21	0.09637929561706665
22	0.09393861126343327
23	0.09117560308609984
24	0.0887662685459332
25	0.08676314585846652
26	0.08558076994343315
27	0.08407145398009991
28	0.08258140343986665
29	0.08036789547203328
30	0.0791251097491666
31	0.07818872735543339
32	0.07698954999766676
33	0.07610565689263343
34	0.07515903805896686
35	0.07421657952316683
36	0.07338028701636684
37	0.07274758591890018
38	0.0718908028257001
39	0.0710280367249001
40	0.0701169590272001
41	0.0693055765983001
42	0.06861454108493338
43	0.06807575026916672
44	0.06772447960900008
45	0.06700470104770007
46	0.06650976629116671
47	0.06597744031540005
48	0.06545930327170014
49	0.06491633631853341
50	0.0642115110239001
51	0.06367602777140002
52	0.06305858410593329
53	0.06260650250326669
54	0.061819848787299944
55	0.0613259985948333
56	0.060801777091799986
57	0.06034895062426664
58	0.05977097669369985
59	0.05942260671389992
60	0.05894330639346659
61	0.0584493186083999
62	0.05803389459403325
63	0.05761176116149997
64	0.05726386731136665
65	0.05688200064639999
66	0.05641740125299993
67	0.0560305692809666
68	0.05553145230296666
69	0.05518080978293333
70	0.05473678290873331
71	0.05420215769033332
72	0.05370733191889999
73	0.05306439154696674
74	0.05272395733176676
75	0.052272512451966645
76	0.0518605071534333
77	0.051467889209366645
78	0.05105020293316664
79	0.05068090566280001
80	0.05021571484900003
81	0.049836241467199956
82	0.04922297712366667
83	0.048795868693333404
84	0.04847997674193344
85	0.04813037608180011
86	0.047724919083466794
87	0.04739280965630015
88	0.04703119426380016
89	0.046624623086066824
90	0.04616004729953348
91	0.04563505072866676
92	0.04536050691330014
93	0.045005516153633456
94	0.044693308014900075
95	0.04433683703200007
96	0.04401658076010004
97	0.043608584900766745
98	0.04322317773416672
99	0.04297128286436675
100	0.04274389474130007
101	0.04238881567346672
102	0.0419995394534
103	0.04171018647959998
104	0.04144331203399998
105	0.04119085583009996
106	0.04085854261086665
107	0.04056861264953332
108	0.04025959242896664
109	0.04000769393923327
110	0.03975103089566661
111	0.039383491206933276
112	0.039095780586566604
113	0.03889909385146663
114	0.03859848484096663
115	0.03832163250349997
116	0.03797608119366662
117	0.03774436115863333
118	0.03738541229083334
119	0.03712126558459998
120	0.036805958181933336
121	0.036548956541933346
122	0.036373990592499975
123	0.03611744053056662
124	0.03580390561793332
125	0.03553348809006667
126	0.03527161752386665
127	0.035064633888999955
128	0.03481734577656663
129	0.03452409351489999
130	0.03435531169030001
131	0.03403902374223336
132	0.033835864136133355
133	0.03348472837443338
134	0.033234735622200036
135	0.03295312296970003
136	0.03271047119540007
137	0.03245374427330006
138	0.03226338903630007
139	0.032034717511066686
140	0.031843517193666696
141	0.031733394248233356
142	0.031483098416099996
143	0.03133263707023335
144	0.031093614189533336
145	0.030907060717199984
146	0.03069554852053332
147	0.030538188949966658
148	0.030331850735499984
149	0.03013530917213331
150	0.029901387753799972
151	0.029770112178066636
152	0.029529932306066646
153	0.029348773112066653
154	0.0291686205135333
155	0.02899798783629998
156	0.028796552584566655
157	0.028612137335433337
158	0.028393536052033336
159	0.02819343776173335
160	0.02801634530150002
161	0.027783218496233306
162	0.02754796693233332
163	0.027305727008466653
164	0.027046648889533335
165	0.02689026634769997
166	0.02661309229409996
