# Eval no.	mean best sol
0	112.59737231876458
1	100.90294513073184
2	89.86166523082457
3	80.00040261723997
4	71.84546406910184
5	64.9057779173388
6	58.95947263936041
7	53.7695573969998
8	49.45515923298375
9	45.48269444680171
10	42.05070212479724
11	39.17627422803187
12	36.595248322881766
13	34.245665124344136
14	32.23544485899459
15	30.428583958237933
16	28.67222233551582
17	27.262459738432824
18	25.81512900841939
19	24.607526566449625
20	23.433501938449563
21	22.432580390721157
22	21.451391166253046
23	20.56860847353879
24	19.717278933348453
25	18.91037699108712
26	18.202410030043264
27	17.549464609522648
28	16.988399805433325
29	16.416411363074527
30	15.864636800717276
31	15.327979751019525
32	14.839691176714076
33	14.379924291306564
34	13.925443114907216
35	13.523213301675408
36	13.058379129128392
37	12.714064803676685
38	12.368301313924075
39	11.980924624260934
40	11.664531400810604
41	11.382260497932494
42	11.065365872183147
43	10.817503903824747
44	10.510848580622229
45	10.237645883621857
46	9.986848969007001
47	9.709630365469067
48	9.453571203903016
49	9.23452172703835
50	8.991790265525339
51	8.778391283947784
52	8.60420527870129
53	8.382989240628723
54	8.167523671055429
55	7.988276994320148
56	7.821426348551248
57	7.64282609582517
58	7.462577684194311
59	7.327543347534606
60	7.170495105080481
61	7.0112115581484815
62	6.8695413843833775
63	6.724197571391935
64	6.586511842565423
65	6.461776493480768
66	6.319690600344685
67	6.2191038061329
68	6.063582955364076
69	5.956296577297309
70	5.834545022836867
71	5.738356198395945
72	5.63463070143934
73	5.540631586047437
74	5.4262724330200856
75	5.315178287758708
76	5.221941325205355
77	5.1065005311242455
78	4.993955892637511
79	4.933784901413779
80	4.815057148662938
81	4.759068518708589
82	4.703782396333815
83	4.587935525321558
84	4.539432752932984
85	4.495897741140895
86	4.397034255566752
87	4.3196437734343505
88	4.245221404528644
89	4.232930701018093
90	4.209796170482326
91	4.128026403209926
92	4.093931107937618
93	4.00672788292912
94	3.964760652594816
95	3.9134100084261925
96	3.8423680131526994
97	3.785776783949998
98	3.7501552027141414
99	3.7179401696962855
100	3.6967385593757487
101	3.6296935950821028
102	3.5998891739382666
103	3.550021434529916
104	3.525203772155016
105	3.4826956923792616
106	3.445290848874477
107	3.412658817514599
108	3.3665037630732706
109	3.3530208652545075
110	3.2891614021314455
111	3.29338064397518
112	3.2356612835671075
113	3.182155548958425
114	3.175927590953629
115	3.1746250481126808
116	3.134721787782211
117	3.0714544478245727
118	3.0650710010987745
119	3.0491787785929185
120	3.042793683482476
121	3.0046795458124502
122	2.9519894430716436
123	2.944044527166894
124	2.9285686266924107
125	2.903547392090723
126	2.866842968505062
127	2.848379948063826
128	2.784410589824229
129	2.7978914606748178
130	2.771282522782976
131	2.7474127502208145
132	2.7252111628329567
133	2.6828696315522795
134	2.6893872904215
135	2.666424932280009
136	2.639677954128476
137	2.6324024820297285
138	2.6156319426019468
139	2.6077830933856014
140	2.60171680726301
141	2.5735491388174387
142	2.574235002810115
143	2.5691658602158656
144	2.5368093810152703
145	2.515540209439266
146	2.5261888428596873
147	2.4824881442872466
148	2.5017659546987274
149	2.450225347937887
150	2.4524937186848157
151	2.4450614040806844
152	2.4057228171242313
153	2.4327847819513693
154	2.399132316888743
155	2.373221916586547
156	2.3913238475506158
157	2.375150830246755
158	2.3355180988462894
159	2.3239223595791425
160	2.289805842897299
161	2.2760250618281854
162	2.279726266860384
163	2.319713501992417
164	2.2566578963702204
165	2.254517339114677
166	2.2575924871228974
