# Eval no.	mean best sol
0	146.80609862346205
1	61.326172827159105
2	34.8986591396146
3	24.89917634801362
4	19.220116131543854
5	15.400307280462505
6	13.354858509432082
7	11.416121540030655
8	10.271067725251816
9	9.22774749574946
10	8.501570045057614
11	7.899805329983597
12	7.40397027229922
13	7.012478440249233
14	6.68248019946131
15	6.429894364092199
16	6.190607038570918
17	5.911339225928492
18	5.762097338540677
19	5.574623656782756
20	5.422232381491113
21	5.263459859165526
22	5.1498186396798715
23	4.9962936894986365
24	4.844734258784978
25	4.722394251679735
26	4.627522168805474
27	4.526397093765428
28	4.418866585493662
29	4.335143123118455
30	4.211928309938676
31	4.1274258644471535
32	4.0448565772793
33	3.9722416290428235
34	3.8995861786763273
35	3.8576147956020037
36	3.7973439093452144
37	3.7376601694602236
38	3.6719947430993654
39	3.598251515048477
40	3.5341384921807912
41	3.4872404475566783
42	3.4358770693707976
43	3.3691549229861137
44	3.328598596859501
45	3.2766893337940597
46	3.2170990239105626
47	3.1687781895545752
48	3.129366129696913
49	3.08965120963235
50	3.0276822003416286
51	2.997878980458868
52	2.9595608935984674
53	2.9157621124200954
54	2.883027100657631
55	2.8242041406723124
56	2.794027464854254
57	2.7579712834166688
58	2.72107613865586
59	2.6922711151017715
60	2.6501174811946457
61	2.622775181086038
62	2.588174396596511
63	2.563829061978145
64	2.531969356294713
65	2.51394306968242
66	2.4966980954351032
67	2.4696910500234255
68	2.444820305991948
69	2.4190190287959323
70	2.3907387158766467
71	2.371544383405653
72	2.3526562083794595
73	2.3260303933777156
74	2.301630600062102
75	2.285899695745745
76	2.2619614966017543
77	2.24293530915108
78	2.227022422935319
79	2.2090083670791225
80	2.191200466175705
81	2.1637485484351244
82	2.1497114551452716
83	2.131503870625089
84	2.1157044055171146
85	2.0992981511695126
86	2.0799637945738527
87	2.068824919317291
88	2.051629580943115
89	2.032921505884185
90	2.011847926277881
91	2.0017977420144053
92	1.9878838227109104
93	1.9728939958112302
94	1.9579263596028436
95	1.9438454306655786
96	1.9307627774351521
97	1.9190042226864197
98	1.9101989463261388
99	1.8971675838109698
100	1.8903929229815406
101	1.8778775466010647
102	1.8668023138780114
103	1.8577140080033872
104	1.8505379714379906
105	1.8407816205114311
106	1.8314368462352197
107	1.8226487660754864
108	1.815413018328143
109	1.7937184823919776
110	1.7869332157306406
111	1.780678750153294
112	1.7743630890010138
113	1.7611001884452537
114	1.754338498123804
115	1.7453078694187913
116	1.732747546552812
117	1.7228280457440854
118	1.7180199955170352
119	1.708768779059683
120	1.701252570432255
121	1.6940322144674813
122	1.686087634781222
123	1.6830902200218376
124	1.6770349553851813
125	1.6701399393073098
126	1.664541744689656
127	1.661451457754322
128	1.6561697759131466
129	1.6511230833383663
130	1.6447134607375877
131	1.6374657863768407
132	1.6322112518405703
133	1.6264482380107406
134	1.620343224899867
135	1.6093490933702066
136	1.6012977345421355
137	1.5994161652637329
138	1.5912716082307388
139	1.5884282353585082
140	1.5840323306635367
141	1.5811376050134298
142	1.5771689130419972
143	1.5715331292757764
144	1.566804485580183
145	1.5588738376083826
146	1.5560225081410177
147	1.5521340720320997
148	1.5489248575206993
149	1.5464387285147525
150	1.5436737573933148
151	1.5399403233108782
152	1.5377142156449937
153	1.5299413177540306
154	1.5280817212187452
155	1.5257944268911443
156	1.52221489148256
157	1.5171647106768853
158	1.5135643444087945
159	1.5052048213362386
160	1.502741746924631
161	1.4994149312305187
162	1.4972478179076618
163	1.4931871957935392
164	1.4915666870324222
165	1.4876961335370398
166	1.4817868082996195
