# Eval no.	mean best sol
0	112.41591564939552
1	100.65614168818105
2	89.53035862253918
3	79.54119444364318
4	71.183921545149
5	63.95512226558287
6	57.584467263314544
7	52.11773001275467
8	47.64953904477334
9	43.76453417011817
10	40.420375622133434
11	37.22695875466655
12	34.462614667242065
13	32.086108564004824
14	30.009107528179594
15	28.099283307469708
16	26.501580009832963
17	25.032516905168848
18	23.619271849580183
19	22.448041496872726
20	21.223503476749013
21	20.19904218393447
22	19.278765863912746
23	18.412134126150445
24	17.598529089891674
25	16.830002319788484
26	16.123394863286634
27	15.510522257090017
28	14.920639944639936
29	14.316049870903022
30	13.81192709213731
31	13.291955022256943
32	12.870028002133898
33	12.416464159273971
34	12.04489776761279
35	11.685219121197285
36	11.295029818077532
37	10.946919467349447
38	10.64388201787584
39	10.347721788413802
40	10.05604324667232
41	9.772476631234518
42	9.530063906214167
43	9.278413499223397
44	9.043050751789524
45	8.842310008263784
46	8.635708679062233
47	8.44527308428791
48	8.251848963965239
49	8.043865346515092
50	7.840726983543098
51	7.69649363522364
52	7.563085101363812
53	7.401005791256309
54	7.2476813908277675
55	7.083459142360801
56	6.974182319577108
57	6.838044514852994
58	6.696461072222543
59	6.557504075378566
60	6.454747686247885
61	6.394814294955308
62	6.239785121991672
63	6.134488589397383
64	6.060327421686093
65	5.9700570936940105
66	5.871185106905222
67	5.775169865381269
68	5.656133477847213
69	5.62015636227506
70	5.513593697875123
71	5.463931576527136
72	5.383170734009351
73	5.311418413092108
74	5.219705189034796
75	5.1522176104170825
76	5.098431391859724
77	5.030906951029558
78	4.977560782011611
79	4.8926920466389205
80	4.833162522404176
81	4.785569382692474
82	4.733691021564448
83	4.672528354797278
84	4.635491179742176
85	4.548306317265017
86	4.520237276353105
87	4.5011442810433815
88	4.457346917383575
89	4.432632811617257
90	4.423414086165727
91	4.333512229579636
92	4.344034846078644
93	4.255147163738788
94	4.250417589913543
95	4.172929666930739
96	4.157898987925917
97	4.157011947651594
98	4.126327975846317
99	4.050628766508601
100	4.026131142470672
101	4.007391522776771
102	3.962688041816244
103	3.948582996802162
104	3.922682519439063
105	3.895993312638674
106	3.9003877124484654
107	3.85617230861621
108	3.8052229686644896
109	3.797952500679442
110	3.7686482384778834
111	3.7500916729247438
112	3.759451813414389
113	3.7129894764981217
114	3.7120386174346574
115	3.7039422631563017
116	3.698563176284164
117	3.670173206024073
118	3.6735910672067122
119	3.6758383631161706
120	3.622784422576509
121	3.6027002486432163
122	3.5974611363759528
123	3.5769795864007223
124	3.59310360080332
125	3.5414418050750034
126	3.503122189684106
127	3.524736355686166
128	3.485145213673083
129	3.4647239432784325
130	3.4471590695365437
131	3.427462753006894
132	3.418811959839318
133	3.407889629062279
134	3.3937831981181605
135	3.362771371626508
136	3.3713047216606906
137	3.3664716370358256
138	3.35022324726969
139	3.3690521548474184
140	3.370504785198197
141	3.3472156184466137
142	3.325619566348858
143	3.2967330820916603
144	3.2822210879561036
145	3.3412062741459265
146	3.3080384180717233
147	3.296675819468587
148	3.259920196337408
149	3.255512884481464
150	3.2388986297209716
151	3.2458641793407073
152	3.2346425616874823
153	3.264917106374622
154	3.2377093397001664
155	3.1975126655441968
156	3.205194208621375
157	3.240904307660713
158	3.1980645572668305
159	3.1942364081888246
160	3.219542003056756
161	3.1683143217712915
162	3.1511389340939653
163	3.165836212760828
164	3.1028088733989727
165	3.1463650513208394
166	3.141002254812009
