# Eval no.	mean best sol
0	112.75218138909084
1	101.26432921809086
2	90.14489228190625
3	80.02663272030186
4	71.65182186167037
5	64.65191125947621
6	58.33618372803693
7	53.200209066009094
8	48.90448135972232
9	45.00647537235317
10	41.64348419887027
11	38.63660706304806
12	36.0711980159882
13	33.91481818950825
14	31.920504778338554
15	30.031373507016728
16	28.361220929281885
17	26.93761259989112
18	25.55129393143965
19	24.336241389877625
20	23.155690841651637
21	22.205685218840284
22	21.245302918078163
23	20.330266943504885
24	19.578183725564045
25	18.746968954873427
26	18.0604625102875
27	17.41368327543656
28	16.752278406687644
29	16.200152346252096
30	15.700684809817721
31	15.150511194252674
32	14.733700534710346
33	14.21963739664218
34	13.820552069964075
35	13.430757220257256
36	12.996082571027832
37	12.60895901633975
38	12.254244021004245
39	11.914723999880747
40	11.539537828025491
41	11.225815888331274
42	10.933267414960687
43	10.675005381289559
44	10.418804634004395
45	10.161128025305498
46	9.88760621439148
47	9.631998893574002
48	9.421251352509161
49	9.18004561642972
50	8.943316448874915
51	8.682455324155908
52	8.480465986747832
53	8.274380392657955
54	8.118485436944878
55	7.931966807044358
56	7.768602422527869
57	7.587795677318765
58	7.411530437414593
59	7.239301333795444
60	7.108625398299981
61	6.9838603257146765
62	6.820430849523202
63	6.660981355214843
64	6.522401213386295
65	6.438164824888382
66	6.301942401406013
67	6.167781137892058
68	6.035622581495916
69	5.911901984324025
70	5.809600131057035
71	5.6765595807059155
72	5.603382352485149
73	5.4669679263408835
74	5.391087308750572
75	5.273986017371396
76	5.183456278977404
77	5.115021904158718
78	4.965965894483815
79	4.937390491202783
80	4.818203662890709
81	4.75837527571785
82	4.701903222561716
83	4.5817711583104215
84	4.5299059516938875
85	4.4698708485385374
86	4.373027688928813
87	4.363830138824676
88	4.279285443836872
89	4.264493292672254
90	4.207508628672043
91	4.09954621659028
92	4.056019246604811
93	4.022969577807784
94	3.9305486415807427
95	3.8532387182734333
96	3.7980766028378246
97	3.751195120689399
98	3.7393825803223155
99	3.7008276804740228
100	3.6509395798791964
101	3.612461775273403
102	3.5622087044827153
103	3.5105042923379672
104	3.4934786737857295
105	3.4445680897930173
106	3.4308961482410942
107	3.3744073012240716
108	3.3445234724116992
109	3.3257040326298295
110	3.2727726343428047
111	3.278390015803218
112	3.215559647420776
113	3.19250010243613
114	3.185513736104748
115	3.110535016474667
116	3.084545205683406
117	3.085718474509455
118	3.047115161825308
119	3.0294096803659043
120	2.9747983333119428
121	2.9906459054947834
122	2.946233762074054
123	2.9494850042695684
124	2.922782508239781
125	2.893012405137663
126	2.834101578514681
127	2.838424223313977
128	2.7819088451429512
129	2.7787780771421113
130	2.777747083044475
131	2.7689654213277377
132	2.7209306257071697
133	2.734257372540145
134	2.6724501064307864
135	2.6364358542117543
136	2.645669045345186
137	2.6523445835668276
138	2.628003605338204
139	2.6002071626414405
140	2.5391723362814047
141	2.5545379611504253
142	2.5212982809973843
143	2.502838724523405
144	2.5126217089184855
145	2.4693130825381457
146	2.432075724320229
147	2.4357572811488852
148	2.4350107246180337
149	2.3930082473930954
150	2.3982125830365377
151	2.4130107308110396
152	2.384084398616268
153	2.3778640743025634
154	2.3666498559019042
155	2.3318356608416875
156	2.357122391590261
157	2.3514473358872463
158	2.340381089126433
159	2.341565023574352
160	2.3045961989025936
161	2.311243857399322
162	2.3194452676524704
163	2.243855332955386
164	2.2467628475393817
165	2.243138828021808
166	2.2618779734146095
