# Generation	ratio_optimal	mean_fitness
1	0.03105	23.0152
2	0.05227	24.8335
3	0.07463	26.0208
4	0.09736	26.8359
5	0.12026	27.4381
6	0.14188	27.8968
7	0.16377	28.2497
8	0.18481	28.5393
9	0.20522	28.775
10	0.22483	28.963
11	0.24306	29.1201
12	0.26088	29.2566
13	0.27779	29.3717
14	0.29338	29.4689
15	0.30952	29.5575
16	0.32476	29.6311
17	0.33873	29.6947
18	0.35142	29.7495
19	0.3641	29.8
20	0.37583	29.8435
21	0.38751	29.8831
22	0.39864	29.9198
23	0.40883	29.9509
24	0.41877	29.9794
25	0.42878	30.0057
26	0.43787	30.0291
27	0.44688	30.051
28	0.455	30.0696
29	0.46339	30.0881
30	0.47106	30.1046
31	0.47872	30.1208
32	0.4864	30.1364
33	0.4938	30.1513
34	0.50099	30.1645
35	0.50796	30.1769
36	0.51414	30.1886
37	0.52049	30.2
38	0.52653	30.2109
39	0.53268	30.2214
40	0.53886	30.2324
41	0.54458	30.2422
42	0.55047	30.2522
43	0.5561	30.261
44	0.56161	30.27
45	0.56665	30.2784
46	0.57121	30.2859
47	0.57626	30.2942
48	0.58124	30.3026
49	0.58627	30.311
50	0.59103	30.3185
51	0.59608	30.3264
52	0.60045	30.3336
53	0.60488	30.3407
54	0.60916	30.3478
55	0.61378	30.3551
56	0.61843	30.3627
57	0.62255	30.3696
58	0.62698	30.3766
59	0.63115	30.3832
60	0.63519	30.3897
61	0.63914	30.3959
62	0.64312	30.4021
63	0.64708	30.4087
64	0.6511	30.415
65	0.65504	30.4213
66	0.65884	30.4272
67	0.6628	30.4335
68	0.66623	30.4389
69	0.66973	30.4445
70	0.67329	30.4502
71	0.67658	30.4555
72	0.67991	30.461
73	0.6833	30.4666
74	0.68697	30.4729
75	0.69052	30.4784
76	0.69369	30.4834
77	0.69666	30.4884
78	0.70003	30.4938
79	0.70334	30.4989
80	0.70687	30.5044
81	0.70983	30.5094
82	0.71275	30.5142
83	0.71598	30.5193
84	0.71893	30.5243
85	0.72173	30.529
86	0.72452	30.5335
87	0.7276	30.5384
88	0.73062	30.5432
89	0.73314	30.5475
90	0.73591	30.552
91	0.73871	30.5565
92	0.74117	30.5607
93	0.74386	30.5653
94	0.74648	30.5697
95	0.74894	30.5738
96	0.75166	30.5782
97	0.75418	30.5824
98	0.75667	30.5866
99	0.75899	30.5905
100	0.76141	30.5943
101	0.76371	30.5979
102	0.76596	30.6018
103	0.76864	30.6062
104	0.77106	30.6102
105	0.77321	30.614
106	0.77563	30.618
107	0.77782	30.6219
108	0.78016	30.6258
109	0.78241	30.6294
110	0.7847	30.633
111	0.78687	30.6367
112	0.78899	30.6401
113	0.79123	30.644
114	0.79351	30.6477
115	0.79536	30.6508
116	0.79741	30.6543
117	0.79942	30.6576
118	0.80133	30.6608
119	0.80339	30.6642
120	0.80531	30.6674
121	0.80714	30.6705
122	0.80921	30.6737
123	0.81098	30.6768
124	0.81315	30.6802
125	0.81475	30.683
126	0.81652	30.6859
127	0.81818	30.6887
128	0.81989	30.6916
129	0.82162	30.6946
130	0.82351	30.6976
131	0.82528	30.7005
132	0.8271	30.7036
133	0.82859	30.7062
134	0.83017	30.7089
135	0.83201	30.7119
136	0.83371	30.715
137	0.83535	30.7177
138	0.83686	30.7205
139	0.83873	30.7235
140	0.84047	30.7264
141	0.84185	30.7288
142	0.8436	30.7317
143	0.84504	30.7342
144	0.84671	30.7371
145	0.84816	30.7395
146	0.84982	30.7424
147	0.85142	30.7453
148	0.85288	30.7477
149	0.85432	30.7502
150	0.85563	30.7524
151	0.85712	30.755
152	0.85879	30.7577
153	0.86031	30.7602
154	0.86191	30.7628
155	0.86331	30.7651
156	0.86473	30.7675
157	0.86591	30.7695
158	0.8673	30.7718
159	0.86869	30.7741
160	0.8701	30.7767
161	0.87142	30.7789
162	0.87273	30.7811
163	0.87402	30.7832
164	0.87507	30.7852
165	0.87641	30.7873
166	0.87755	30.7894
167	0.87878	30.7913
168	0.88001	30.7935
169	0.88133	30.7956
170	0.88234	30.7974
171	0.8834	30.7994
172	0.88462	30.8016
173	0.88573	30.8035
174	0.88689	30.8053
175	0.88795	30.8071
176	0.88887	30.8087
177	0.89021	30.8109
178	0.89143	30.8129
179	0.89244	30.8147
180	0.89345	30.8166
181	0.89457	30.8185
182	0.89566	30.8204
183	0.89682	30.8222
184	0.89779	30.8238
185	0.8988	30.8255
186	0.89993	30.8273
187	0.90097	30.829
188	0.90211	30.8307
189	0.90315	30.8323
190	0.90414	30.834
191	0.90503	30.8355
192	0.90591	30.8371
193	0.90682	30.8386
194	0.90793	30.8402
195	0.90899	30.8421
196	0.90981	30.8434
